Helpful Vote,Contributions,Overall Rating,Summary Heading,Summary,Date of Stay,Room tip,Trip Type,Manager Response,Location Rating,Cleanliness Rating,Service Rating,Value Rating,Rooms Rating,Sleep Quality Rating,Review Number,Index
2 helpful votes,1 contribution,5.0 of 5 bubbles,Gerri,"Was nice And clean,  Friendly staffs, was great experience, love the basketball court and pool area, was closed to shops and restaurants, would  definitely go back and stay there again   Plenty of parking",June 2017,none,none,"Dear 497geraldined,  Thanks for taking the time to share your experience with us. Next time your out here, we will have to play some one on one or horse out at the sport court.  Much gratitude,  Paul Frechette General Manager",none,none,none,none,none,none,741,120
818 helpful votes,688 contributions,4.0 of 5 bubbles,Sweet Suites,"I stayed here for four nights and was very impressed.  As a newly anointed Hilton Honors member I had never stayed at a Homewood Suites before.  Boy I definitely will stay at one again if they are all like this. Loved my experience here Pros:  Tip top shape property - well maintained, lots of modern amenities  Pool was great, plenty of comfy chairs and towels Breakfast/happy hour was great!  I'm used to other branded hotels buffets with minimal food selections;  these were both with real food and multiple choices.  The free wine was a cherry on top - very nice touch  Rooms were amazingly spacious- huge kitchen and bathrooms with lovely amenities throughout from soap to coffee to bottle of water at check in Room temperature controls were all in working order and I love love the",June 2017,none,none,"Dear Brklynrider,  Thank you so much for the detailed review of your stay with us.  I really appreciate all the small details as that is exactly what we are looking for from our guests.  I will be checking into the reason why your room was not serviced and have a discussion with the Executive Housekeeper.  Thanks for the ideas about the Suite Shop, I will be having the front desk staff asking for more feedback from our guests about the wine ""splits"".    WE really appreciate your business and hope to see you again really soon.  Congratulations on your new Hilton Honors Membership too!  Welcome to the family!  Paul Frechette General Manager",none,none,none,none,none,none,742,120
3 helpful votes,2 contributions,3.0 of 5 bubbles,Nice but needs work,"This property is nice. You can tell it's brand new but some things needed to be addressed. Toilet was broken and would not flush. When we arrived in our room after a 7 hr drive, there was bloody tissues on the floor. Breakfast on the weekends is a nightmare because the food was always low, no oatmeal and no silverware or plates. They serve pretty much the same thing everyday, there's really no variety. The pool and work out room we're great! Room was spacious and beds were comfortable.",June 2017,none,none,"Dear Suzanne S,  Thank you for the review of your experience at the Homewood Suites Irvine John Wayne Airport.  By researched the comment card you submitted through our direct channels, we took into account your stay date.  We sincerely apologize for any challenges you had during your stay and we want to take them time to let you know that we looked into everyone of your allegations.  We take every review seriously and try to make the best of it and improve whatever feedback we get.  You stayed with us the first weekend of the ""summer"" season which means our busiest time of the year.  Irvine and the surrounding Orange County area has numerous sporting tournaments as well as leisure guests traveling to the surrounding attractions.  We did staff every weekend for the summer to try and avoid the breakfast getting so busy.  I myself was here that weekend and I will agree that the breakfast did get very busy at times.  As with any buffet, we try to control an prepare as best we can.  Hopefully if we did run low on something, it was replaced pretty quick with a smiling and eager team member.  AS for the claim of a ""bloody"" napkin in the room.  I immediately notify the Executive Housekeeper of your claim.  We are sincerely sorry for the napkin being left in the room, which is something we take seriously.  After investigating the substance on the napkin, it was not blood, thank goodness.  But there is still not excuse for the room not being 100% clean and we do sincerely apologize for that as well as the toilet running slowly just after you checked in.    Thank you so much for your feedback.  This is something we wish more guests would do.  Advice for any guest staying with us in the future, if you ever have any issues with your stay, please bring it up to any team member and allow us the time to fix it during your stay, so we can b sure you are 100% satisfied with your stay.  Much gratitude,  Paul Frechette General Manager",none,none,none,none,none,none,743,120
23 helpful votes,18 contributions,5.0 of 5 bubbles,Comfortable and Contemporary,"This new (at the time of this review) Homewood Suites in Irvine, CA offers restful, comfortable accommodations with clean, spacious common areas (lobby/meals/meeting rooms/business center/etc.) Staff of every dept. are professional, courteous, and consistent with their service. The room during our stay, along with its amenities, make any length of stay a relaxed and energized one. Bathrooms are clean, efficient, and contemporary. The kitchenette details, down to providing ample dishes, glassware, and silverware, were a nice touch compared to other Homewood Suites that we have stayed at. The location is prime, being close to all commercial areas, restaurants, and major freeways to get to where you need to be. The complimentary hotel shuttle is also convenient and much appreciated.",April 2017,none,none,"Dear spursfamily13,  Talk about a detailed thorough review!  It is so appreciated when someone takes the time to give a detailed review of our hotel.  We know how many people come to this site to read reviews and reading a review like this, makes me want to stay here.  A huge thanks to you and your family for choosing our hotel.  Paul Frechette General Manager",none,none,none,none,none,none,744,120
4 helpful votes,14 contributions,5.0 of 5 bubbles,As good as it gets,"Very tasteful and cool looking decor, enormous well-appointed common area for dining, immaculate clean, and good coffee 24 hours.  My kind of place.  Love it. Not cheap but you get what you pay for. Would recommend without hesitation.",June 2017,none,none,"Dear George S,  Can you be one of our marketing and public relations people?  I could have not said it better myself.  Wow, thank you for the kind words, they really mean a lot.    Paul Frechette General Manager",none,none,none,none,none,none,745,120
1 helpful vote,1 contribution,5.0 of 5 bubbles,Business stay,I stayed for business purposes. Very convenient location. Loved the rooms and all the amenities it provided. Would definitely consider staying here in the future for business or personal. Highly recommend it.,June 2017,none,none,"Dear Missy A,  Just a quick shout out for taking the time to recognize the hotel.  Traveling on business I would hope you choose us again in the near future???  Next time you stop by, please come by the desk and I would love to get a chance to meet you face to face.  Thanks for the business,  Paul Frechette General Manager",none,none,none,none,none,none,746,120
1 helpful vote,1 contribution,5.0 of 5 bubbles,7 day stay,"Excellent accommodations and staff! Everyone was very helpful and friendly. The rooms are spacious, clean and very contemporary. The bathroom is divided into 2 spaces which works very well. Big clothes closet. Great value for money.",June 2017,none,none,"Dear joandH9219UD,  Just wanted to drop a quick thanks to you for taking the time to review our hotel after your stay.  Having a new product is great , but the personality of the staff is what makes a Hotel come alive.  Appreciate your comments and feedback.  Paul Frechette General Manager",none,none,none,none,none,none,747,120
1 helpful vote,3 contributions,5.0 of 5 bubbles,Hard to beat,This stay was a very pleasant one! The staff was always around and willing to help anyway they could ! Great service for the money ... would highly recommend! The beds and pillows were awesome ! Walmart a short distance away made the day ! Liz,June 2017,none,none,"Dear Elizabeth N,  I love the opening of your caption (Hard the Beat!).  It made me warm inside knowing how much you appreciate our hard work and customer service efforts.  So much gratitude for the hospitality you have shown us by posting this review.  I will be sure to share this with the entire team.  Thanks for choosing us.  Paul Frechette General Manager",none,none,none,none,none,none,748,120
1 helpful vote,1 contribution,5.0 of 5 bubbles,Softball,"This hotel hosted our softball league. Our league really injoyed our stay their. The rooms were really nice. It was great having a full kitchen. The pool area was nice with lots of seating and BBQ's to doi our own cooking. Also the basketbal courts were a nice addition. Gym looked really nice, even though I didnt get to use it.",June 2017,none,none,"Dear G6021NHjonc,  You are definitely a ""recreational"" family.  Thanks for pointing out all the different activities around the hotel.  I think the only one you did not forget is our ""game room"" with shuffle board and a billiard table.  So nice to hear that the softball team had a great stay.  Hope fully next year we will see you around the same time of year.  Take care!  Paul Frechette  General Manager",none,none,none,none,none,none,749,120
28 helpful votes,6 contributions,4.0 of 5 bubbles,"Eleven Nights in Irvine, CA","Hotel was new, modern, clean and well run. The only issue we had was the complimentary breakfast was under staffed ... ran out of food towards the end of each morning, especially on the weekends when the hotel was crowded with families. The food was good and there was a good selection and variety over our 11 day stay.",June 2017,none,none,"Dear 524wh,  11 nights with us?  That is awesome.  I am surprised our paths did not cross during your stay with us.  You were practically family.Thank you for the recommendation about breakfast.  During our summer season breakfast can get very busy on the weekends.  Currently we have an extra manager there every weekend through the end of summer to help the team out.  We really your business and feedback.  Paul Frechette General Manager",none,none,none,none,none,none,750,120
1 helpful vote,1 contribution,5.0 of 5 bubbles,Family trip,"The staff was very friendly, kind and attentive. The hotel was very clean with friendly atmosphere. It was in a good location for our needs. The room was also very clean, roomy and comfortable. The breakfasts were very good with a good variety of food choices.",June 2017,none,none,"Dear leonar315,  Thank you taking the time after your trip to review your experience with us.  The staff always amazes me with all the comments they get.  We really appreciate all the feedback our guests give us.  Hope to see you again in the near future.  Paul Frechette General Manager",none,none,none,none,none,none,751,120
none,8 contributions,5.0 of 5 bubbles,Very accommodating,"This hotel is very accommodating and welcoming, especially during the business week ~ Monday through Thursday with the evening social reception. Good breakfast selection and very clean hotel. Even though it is close to the airport, we did not hear planes during the evening and nighttime hours.",June 2017,none,none,"Dear Sandra W,  Thank you so much for the quick review of our hotel and your experience with us.  It is always nice to know that people take advantage of our meal periods.  Guest love it because it is all included in the rate.  I will be sure to share the review with the team and we sure hope to see you in the near future.  Paul Frechette General Manager",none,none,none,none,none,none,752,120
1 helpful vote,13 contributions,5.0 of 5 bubbles,Excellent stay!,"Very comfortable hotel room with a fully functional kitchen. All facilities seemed brand new. Staff is super friendly! Complimentary evening reception and hot breakfast with so much variety were both delicious and the staff was always on their toes refilling stuff. Also, kids loved the basketball courts and the game room with the pool table and shuffleboard. Excellent value for money!  Would definitely come back!",June 2017,none,none,"Dear Sonali M,  It was so nice to hear that your kids took advantage of the recreational stuff around the hotel and the fact that you had a great stay.  It is nice as a hotel manager being able to have everything inclusive of the rate because the guest never feels like they are being ""nickeled and dimed"".  Thank you so much for taking the time after your family trip to review our hotel and the staff.  I will be sure to share your experience and thoughts with everyone on the team.  Paul Frechette Genereal Manager",none,none,none,none,none,none,753,120
53 helpful votes,115 contributions,2.0 of 5 bubbles,Not as good as other Homewood Suites,"We stayed here for 5 nights at the second half of our vacation. At first we thought it was nice, similar to the Homewood in Anaheim which we enjoyed. But then we started to notice the differences. The fake eyelash in my fresh towels (I don't wear fake eyelashes). There is ZERO water pressure we asked to have the shower checked out and they said bad news for you this is normal for this hotel. So our 5 minute showers turned 20 minutes trying to wash shampoo out of our hair. Breakfast was not good and that's being kind. The weekdays there are not a lot of people here just some executives so it's easy to get your breakfast quickly, highlight was making waffles (but there is only two waffle machines which becomes a problem on the weekend). Breakfast is very salty and not tasty at",June 2017,none,none,"Dear Joanna M,  First and foremost,  I am so sorry and my deepest apologies for the challenges you faced during breakfast this past Saturday.  As I read your review, I made sure to come in early today to meet with the breakfast staff to find out what happen.  The said it was much busier that past weekends with a lot of families.  We take every review of our hotel seriously whether good or bad.  Every time we receive a critical review, I ensure that positive changes are made, so be sure that I will be re-evaluating out staffing on the weekends to make sure this doesn't happen again.  As for the water pressure, we have not heard too much about that since opening.  I will do my best to try and find out what room you were in, so I can have my maintenance team check the shower.  It really means a lot when a guest takes the time to review the hotel, so we appreciate your comments.  It guests did not let us know what is happening, sometimes there is no way of know what and how to correct something.  A sincere apology from the staff and I for what you experienced this past Saturday and rest assured we will be making some changes to help the staff.  Paul Frechette General Manager",none,none,none,none,none,none,754,120
none,1 contribution,5.0 of 5 bubbles,Great hotel,Excellent newer facilities that were much better than most older Homewood Suites I have stayed in!  Staff was extremely helpful and food at evening social and breakfast was good quality.  Nice sized outdoor pool for swimming laps.,June 2017,none,none,"Dear 155edwardsl,  Thank you for choosing to stay with us here at Homewood Irvine.  We really appreciate you taking the time to review your experience with us.   I will be sure to mention to my team that you appreciate the staff's service.  Although we are anew hotel, we want to maintain our service levels for years to come.  We really appreciate your comments and hope to see you again really soon.  Paul Frechette General Manager",none,none,none,none,none,none,755,120
none,1 contribution,5.0 of 5 bubbles,Family weekend get away,It was a Friday night check in stay until Monday afternoon. Breakfast was ready as advertised on line. Fitness room was fresh and clean as if no one had every used it(lol)  The exstablishment was beautiful and warm welcoming.,June 2017,none,none,"Hi Chocolate d,  Thank you for the kind review!  Glad you had chance to check out our fitness center!  It still smells brand new but it's well utilized.   We hope to have you return in the future and I'll be sure to have some gym towels ready!   Have a great day!   Best Regards, David Arriola  Director of Sales & Marketing",none,none,none,none,none,none,756,120
2 helpful votes,3 contributions,5.0 of 5 bubbles,HEY MICKEY WE'RE BACK,"New Hotel all new top of the line fitness  equipment.    Very nice half court for a Basket Ball game. Breakfast and dinner/social included. New computers in the business center.You can't beat that.. -DAY ONE-just 15-20 min. To DISNEYLAND CALIFORNIA .This was a very fun day. -DAY TWO-15-20 min drive to CALIFORNIA ADVENTURE theme park. -DAY THREE-A 15 min drive to  NEW PORT BEACH /BALBOA FUN PARK.,toured the bay on a local tour boat. -DAY FOUR- visited SOUTH COAST PLAZA ,The largest Mnall in So. CAL, only a 10 min. drive.. WHALE WATCHING trip also only a 10 min. drive. This is just the right distance to every  thing and every where. Started with a good breakfast and ended a dinner and a social ,followed by the pool at night. My family and i are already planing next year. The best",May 2017,none,none,"Dear Louis N,  Seems like you had quite a great trip!  Thank you so much for mentioning how we are centrally located to all the Orange County Attractions.  So many people don't realize how big Orange County is and John Wayne Airport is so central to everything.    We are so glad you had such an awesome trip and we really hope you choose another Homewood the next time to take a trip with the family.  Sincere thanks,  Paul Frechette General Manager",none,none,none,none,none,none,757,120
1 helpful vote,4 contributions,4.0 of 5 bubbles,Great Rooms!,"Clean hotel.  Spacious rooms.  Comfortable beds.   Kitchen was nice.  Lots of cable channels.  Laundry facility was appropriate for the size of the hotel.  Easy access and in a good area.   Good luck getting to use the BBQ grill.  During our 3 day stay, the same group just camped out at the grill area for 6 hours each day with their obnoxious children and friend's children (about 40 people in all).  Kids hanging on the lifts for the disabled.  They also left their trash everywhere. Breakfast quality was good, but they stop stocking breakfast items about 30 minutes before breakfast ends, so make sure to go early.  We did not get hot food 2 of the 3 days we were there.  Caroline at the front desk was very helpful once I told her about the problems we had.",May 2017,none,none,"Dear 758janal,  First and foremost, a sincere apology for the leisure guests at the pool.  It was a Holiday weekend and guests like to lounge at the pool.  In this case it was a birthday celebration that lasted the entire weekend.  I was glad to hear that Caroline took good care of you and that the rest of your stay went well.  It means a lot for you to take the time to review our performance and specially recognize her for her efforts.  Thanks again,  Paul Frechette General Manager",none,none,none,none,none,none,758,120
none,1 contribution,5.0 of 5 bubbles,Outstanding!,"The building facade and grounds were clean and new.  Cherie at the front desk made us feel very welcome when we entered the lobby.  Our room was spacious and clean.  With free parking, a weight room, pool table area, swimming pool, plus free breakfast and dinner, we honestly couldn't have been happier with our stay.  I travel for business all the time, and I primarily stay at Hilton properties.  This is my second time staying at a Homewood Suites - both times were great.  Alone for business or with my family, Homewood Suites is now my hotel of choice.  Actually, it's more like a timeshare than a hotel, which is really cool.  Thanks Homewood Irvine.",June 2017,none,none,"Dear Eric G,  Cherie is an awesome Front Office Manager and the fact that she was again mentioned this week in reviews just shows how good her customer service skills actually are.  Thank you for reviewing the hotel and the fact that you travel all the time and took the time to recognized Cherie and spell her name correct means a lot.  Sure hope to see you again soon so we are able to repeat your experience with us.  Paul Frechette General Manager",none,none,none,none,none,none,759,120
none,1 contribution,5.0 of 5 bubbles,"Over all stay was excellent! Hotel is still fairly new and it's got a great feel to it. Staff is very attentive, and the","Over all stay was excellent! Hotel is still fairly new and it's got a great feel to it. Staff is very attentive, and the Room is great home like feel to it. I would highly recommend this hotel to anyone staying in the area.",May 2017,none,none,"Dear luispW2604XR,  Our team really appreciates you taking the time out of your busy schedule to review our hotel.  I will be sure to share your comments with the team and hope to see you again i the near future.  Paul Frechette General Manager",none,none,none,none,none,none,760,120
none,2 contributions,5.0 of 5 bubbles,Great Hotel,Will absolutely recommend this hotel to anyone! My experience was at this location was great. At check in Cheri was really helpful we need more people like her that enjoy what they do and makes you feel welcomed!!,May 2017,none,none,"Dear K8684IZmiguelm,  So many members of my team have been recognized over the last few weeks. Just shows how blessed I am to have such an awesome staff.  This hotel would not be what it is without the personalities working here.  We really appreciate the direct recognition and I will be sure to share with Cherie the next time she works.  Much gratitude!  Paul Frechette General Manager",none,none,none,none,none,none,761,120
none,1 contribution,5.0 of 5 bubbles,AMAZING STAFF!!!!,Amazing Front Desk Staff.  Morgan and Liz were my favorite.  They were both so kind and made me feel right at home.   Eric took me and my husband to the airport in the shuttle and was so cheerful and friendly.  We loved staying here and will definitely be back.,May 2017,none,none,"Dear morganqs,  Comments about our staff and service is what we hold near and dear to our hearts.  Ultimately, hospitality is all about the service you received and the warm and friendly vibe you get when you stay at a hotel.  I will be personally be sharing these comments with them.  Thank you so much for staying with us but even more for taking the time to review the hotel and our team.    Paul Frechette General Manager",none,none,none,none,none,none,762,120
3 helpful votes,19 contributions,5.0 of 5 bubbles,"Clean, quiet  and modern suites",I'm very satisfied with the cleanliness of my suite. It almost seem like I'm alone on the 4th floor because it was so quiet.  Breakfast was good. I wish I had more time to use their amenities like the pool and the fitness room. I will definitely book here again when I return in this area.,May 2017,none,none,"Good Day Mae R,  Thank you for reviewing us on Tripadvisor!  We value your feedback and happy to hear that you had a great stay!  Aww to read about how quiet our floors are makes me extremely proud.   As a fellow traveler, I understand the importance of getting the rest and relaxation that we all deserve!   Stop by the pool and fitness next time you are in town!  You'll really enjoy it!     Till next time!   Best Regards, David Arriola Director of Sales & Marketing  Homewood Suites by Hilton Irvine John Wayne Airport",none,none,none,none,none,none,763,120
none,1 contribution,5.0 of 5 bubbles,"Wonderful, Clean OC Oasis","This hotel was extremely beautiful, well-designed, and brand new! The staff was pleasant and helpful to accommodate our heeds, and make us feel at home. Great location near JW Airport, South Coast Plaza, and access to the 405 to head back up to LA. Completely recommended!",May 2017,none,none,"Good Day nnolaa!    Thank you for the review about our beautifully designed hotel!  We love it and I'm happy to hear you did as well.  What I love the most about your review is that you recognized our team members and their helpfulness!   We take that very seriously and ensure our team is trained and provided the tools to make your stay memorable.  Is it safe to say that we accomplished that?  I think so!  Please think of us next time you are in the area!  We would be privileged to have you back.    Wish you the best,  David Arriola Director of Sales & Marketing  Homewood Suites by Hilton Irvine John Wayne Airport",none,none,none,none,none,none,764,120
none,1 contribution,5.0 of 5 bubbles,Homewood Suites Irvine,"Great location and value.  Very close to Irvine, Newport Beach business and social activities.  Very friendly, attentive staff that is always available.  Morning/Evening complimentary food, drink a plus.  Suites have full kitchen included and lots of room.",May 2017,none,none,"Good Day L6149XZjohnb,  Thank you for the kind review!  I'm glad to hear that you enjoyed our location and value!  Don't you just love the all-inclusive experience?   Top that off with a friendly team and BOOM!  You have the Homewood Suites by Hilton Irvine John Wayne Airport!   We hope to welcome you back soon!    Best Regards,  David Arriola Director of Sales & Marketing Homewood Suites by Hilton Irvine/John Wayne Airport",none,none,none,none,none,none,765,120
1 helpful vote,2 contributions,5.0 of 5 bubbles,Incredible accomodations!,"Wonderful experience!  Our suite was gorgeous and plush, the staff was friendly and engaging, the breakfast was a veritable feast with many options--both hot and cold.  They even serve a light dinner on weeknights.  The furnishings and bathroom were lovely and the bed was the best I've ever slept on.  In fact I looked under the sheets to see what type of bed it is because I want to replace my own bed and would love one like it.  I know this review sounds so hyperbolic but I honestly can think of anything bad to say about our experience.  I would have expected the cost to be twice as much as we paid for the quality we received.  The hotel is only 4 months old and everything sparkles.  We'd go there again in a heartbeat.",May 2017,none,none,"Dear Mayflower,   We were so happy to see how impressed you were with our hotel. We love being able to provide all of these extra amenities without having to charge more than the sticker price. And I know, who doesn't love a cloud like mattress? A good night's rest does wonders. If you would still like to purchase a mattress from Serta, the phone number is +1 (877) 468-3540. If you would like anymore information feel free to give us a call. We hope you have the chance to visit again.   Paul Frechette General Manager",none,none,none,none,none,none,766,120
none,1 contribution,5.0 of 5 bubbles,The nicest Homewood yet,"I always stay at Homewood Suites when I travel for business. This is the nicest one yet. The evening social was similar to any Homewood, but always appreciated at the end of a long day.  The hotel was beautiful. The bed was extremely comfortable, and the shower? Heavenly.",May 2017,none,none,"Dear F3355KUmitch,  Thank you for your loyalty to the Hilton brand! We are so happy that you enjoyed your stay and were able to catch some rest and unwind. Comforting beds and long showers can remedy almost anything you may encounter on a business trip. And yes, the complementary light dinners, beer, and wine can definitely make the day less stressful. We look forward to seeing you again soon.   Paul Frechette  General Manager",none,none,none,none,none,none,767,120
none,1 contribution,5.0 of 5 bubbles,Disappointing Exit,"I was not dropped off at curb side check in at the airport and was left to haul, and carry all my luggage across the street, thru the downstairs baggage claim and up the airport all the way down to the other end of the airport to reach my airline to check my bags. I was told they didn't have the kind of 'permit' that allowed them to drop me off at check-in . I made my flight, but this left me very disappointed with my overall experience when I left.",May 2017,none,none,"Good Day A4039SMnicoleh,  Thank you for this review.   I'm so sorry to hear about the inconvenience you experiences toward the end of your trip.  Please allow me an opportunity to make this right by contact me directly at davida@dknhotels.com or by phone at 949-577-9206.  Best Regards,  David Arriola Director of Sales & Marketing  Homewood Suites by Hilton Irvine John Wayne Airport",none,none,none,none,none,none,768,120
1 helpful vote,2 contributions,5.0 of 5 bubbles,"New Hotel, Nice and Clean!","Hotel was new, clean and very nice. They have free dinner -M to T- (5 to 7 pm) with 3 choices of wines and one main dish that change by the day.  Free delicious breakfast with fresh fruits!  Suites come with sofa bed that can be useful, also full kitchen with dishwasher and fridge. They even buy the grocery for you if needed (free of charge, you pay for groceries of course).  Two big screen TVs  The only complaint we had was that we couldn't stay longer! :D  Check the AAA and ARPP discounts, they are worthy!",May 2017,none,none,"Dear Jorge L,   Thank you for sharing your experience with us. We were happy to see your appreciation of our hotel's cleanliness and home away from home feel. Yes, our sofa beds are life saviors for our big families. As a family person, I really love that all the rooms have a queen sofa bed as they allow you to fit another two people in the room free of charge. We are so glad that you enjoyed your stay and hope that we will see you again.   Paul Frechette General Manager",none,none,none,none,none,none,769,120
none,2 contributions,5.0 of 5 bubbles,Love the place,I love the place..it's a mile away from Walmart and other fast food chains...staff are very helpful and accomodating. Room was clean..parking was never an issue for me..I can see the sunrise in my room.,May 2017,none,none,"Dear Rizza A,  Thank you so much for the comments regarding your stay with us.  Yes, Walmart is the number one place our long term guests love to shop at and ""The District"" is just a 5 minute drive with all sorts of shopping and restaurants.    We appreciate your business and hope to see you again soon.  Paul Frechette General Manager",none,none,none,none,none,none,770,120
none,1 contribution,5.0 of 5 bubbles,Prompt Maintenance and front Desk service,- I made a call to maintenance about my shower not draining and with out hesitation! also had an issue with the shower door which was also fixed in a timely manner. i just wanted to thank Eric And Carlos for the Hard work and positive enthusiasm. I stayed in room 2235. Robert Fresques,May 2017,none,none,"Dear rmfresques,  What a response time!!!  I am happy to hear that your shower issue was addressed promptly, but even better wit great customer service too.  Thank you for recognizing Eric and Carlos, they will be so excited.  I might even have a little incentive for them because of the name mention.  Thanks for your loyalty and hope to see you again soon.  Paul Frechette General Manager",none,none,none,none,none,none,771,120
1 helpful vote,3 contributions,5.0 of 5 bubbles,Great hotel,They hotel is brand new it's small but very nice the evening social was a treat a nice way to wind down convenient location to the airport. Staff was super friendly rooms were big enough for a family of four! Even the sofa bed was comfortable to sleep on!,May 2017,none,none,"Dear K1159ZIashleys,  Thank you for staying with us and for the wonderful comments about your stay.  We appreciate the support and comments regarding the staff. Hope to see you again.  Paul Frechette General Manager",none,none,none,none,none,none,772,120
1 helpful vote,1 contribution,5.0 of 5 bubbles,Excellent Accommodations in Orange County,"We had an excellent week in Orange County.  This hotel was centrally located to everything we wanted to do and Itwas quiet, clean and new.  We couldn't have been happier with our choice in Homewood Suites for accommodations.",May 2017,none,none,"Dear L1403GPlisah,  So glad to hear that you were happy with your stay with us here at Homewood Irvine.  Thank you for sharing your review and we appreciate the positive support.  Paul Frechette General Manager",none,none,none,none,none,none,773,120
none,1 contribution,5.0 of 5 bubbles,My review,They have Excellent service it's a g reat hotel the breakfast was surprisingly very good unlike most hotels the only bad thing is the location it's kind of hidden away but other than that everything else is great,May 2017,none,none,"Dear 20arnelah,  I agree, the breakfast here is pretty abundant compared to any other hotel that does not charge for a buffet breakfast.  Again, people who stay here appreciate the fact that we do not charge for breakfast or social hour.  Thank you so much for the positive comments.  Paul Frechette General Manager",none,none,none,none,none,none,774,120
none,1 contribution,5.0 of 5 bubbles,Most friendly and helpful staff,"This is a new hotel and the staff are very eager to please.  I found them quite helpful.  The location is wonderful if you have business in area, eating and things to do.  Very easy to get in and out of for business meetings as close to highway.  Shopping and lots of restaurants are less than 7 minutes away.  If you want Disney it is an easy 20 minute drive.  We went to Newport and Laguna Beach which was less than 20 minutes and worth every minute.  Strongly recommend the hikes in Newport Beach!  Shopping in Laguna is amazing for little arts and niche stores.",May 2017,none,none,"Dear barbaramJ277KC,  Thank you so much for staying with us, but also for sharing your experience with others.  We spend so much time trying to market the fact that we are centrally located to everything in Orange County and people thing that because we are by the airport and in the middle of a business park, that we are not accessible to all the Southern CA attractions.  Nice to have a live account that we are.  Thank you so much for the review and hopefully you will choose us again.  Paul Frechette General Manager",none,none,none,none,none,none,775,120
none,1 contribution,5.0 of 5 bubbles,Clean and Comfortable,"My parents and I stayed here to be close the airport. It was very easy to get to and we were very pleased with how helpful and friendly the staff was. They helped with directions, food, and made check out a breeze.",May 2017,none,none,"Dear 331summerb,  Just wanted to send a quick note to say thank you for review the hotel.  Nice you hear that you and your parents had plenty of room and a great time with us.  Paul Frechette General Manager",none,none,none,none,none,none,776,120
none,1 contribution,5.0 of 5 bubbles,Great Hotel for Business Travel,"Fast, friendly, courteous staff.  Convenient to the airport.  Modern rooms with modern amenities.  Homewood suites is always a great home-away-from-home, and the team at this particular branch made the experience even better.",May 2017,none,none,"Dear dylanm740,  I will be sure to tell the team that you appreciated their ""Home Away from Home"" efforts.  Thank you so much for the kind words.  Paul Frechette General Manager",none,none,none,none,none,none,777,120
152 helpful votes,96 contributions,4.0 of 5 bubbles,"Good Hotel, but very weak, tasteless, coffee, no ""bold"" options","Good hotel, but has some kinks to work out as with all new hotels.  Bed was comfortable, our room was mostly clean, but the top of our fridge was extremely dusty and someone else's old room key was sitting on top of the fridge caked in the dust too.  Requested that the top of the fridge be cleaned at the front desk to no avail.  Wrote the maid a note the next day and she cleaned it.   Breakfast offered a good, tasty, variety.  Bagels, muffins, bread, four kinds of cereal, hot oatmeal, yogurt, fresh fruit, waffles.  Sausage, eggs, potatoes, etc., with variations each day which was appreciated.  Veronica was a sweetheart coming around to the tables clearing off your dirty dishes, friendly and polite.  Best service!  That gal deserves a raise. Couldn't say that about the Manager's",May 2017,none,none,"Dear travels_frequently,  Wanted to reach out to you and thank you for the detailed review of our hotel and your stay.  Wish more guests would leave us this much detail as it gives us clues about how to improve our services.  Thank you for the comments about the room, the breakfast and Veronica.  I will be sure to give her some special recognition because you mentioned her specifically by name.  What we really appreciate, is your attention to detail about the social hour, the room cleanliness and the coffee in the rooms.  It enables me to go back with the team and review what you saw and critique the staffs services and behaviors based on a guest's feedback.  Also, a chance to review and train our housekeeping staff on what to clean and look for in the guest rooms.  Lastly, I am sincerely sorry that you did not enjoy the coffee in the rooms.  This review has been sent over to our ownership group for review.  While I cannot guarantee the coffee will be changed, I can guarantee that our owners love guest feedback and seriously consider recommendations.  We will be taking a good look into this as we know coffee is the morning fuel for so many people.  Thanks again so much for your candid feedback and know that it will not go unnoticed.  Paul Frechette General Manager",none,none,none,none,none,none,778,120
none,2 contributions,5.0 of 5 bubbles,Clean sweet suite,"We had to find a place to stay because of some repairs at our home.  We stayed at a competitor's hotel for about 10 days and it was AWFUL.  We moved to this hotel for almost 2 weeks, and it was a WONDERFUL experience.  The place was clean, bright, comfortable and filled with a staff of kind, caring and compassionate people.  The breakfast option was terrific.  The gym was complete and clean.  Everything about our stay at this hotel was excellent.  On some levels, we were almost sad to leave...it was so convenient!",May 2017,none,none,"Dear pjg0506,  I am so sad to hear that you had a bad experience at another hotel, but at the same time I am so glad you chose our hotel to stay at.  It especially means a lot when you say things like you did about our staff.  It means so much to us when the staff is recognized in a special way.  We would love to see you again in the near future.  Thanks for choosing us.  Paul Frechette General Manager",none,none,none,none,none,none,779,120
