Helpful Vote,Contributions,Overall Rating,Summary Heading,Summary,Date of Stay,Room tip,Trip Type,Manager Response,Location Rating,Cleanliness Rating,Service Rating,Value Rating,Rooms Rating,Sleep Quality Rating,Review Number,Index
none,1 contribution,2.0 of 5 bubbles,Cleanness’s,Room was dirty floor and sheets and bathroom. Finger nail clippings  and hair on the floor and in the sheets and gray hair on shower wall stuck to it. Safe was not working and The Room door was jamm up,March 2022,none,none,"All comments are helpful, and we value your constructive input. Providing clean accommodations is very important for us, and we are sorry to hear about your concerns on this occasion. Our team will be notified of these matters as we work to uphold our standards. Thank you, and we wish you all the best in your future travels.",none,none,none,none,none,none,171,63
none,2 contributions,5.0 of 5 bubbles,Fantastic hotel!,"I was skeptical due to mixed reviews, but decided to take a chance on Hotel Lulu anyway.  Wow was I surprised! It was clean and updated. The beds were comfortable. It was a fantastic experience. Will definitely be back!",March 2022,none,none,"Wow! Thank you so much for all the kind words, and we're thrilled to hear that you enjoyed our clean, comfortable accommodations. The next time you find yourself in the Anaheim area, we hope you'll once again choose Hotel Lulu, BW Premier Collection for all your lodging needs.",none,none,none,none,none,none,172,63
5 helpful votes,22 contributions,1.0 of 5 bubbles,DO NOT stay here if you like to sleep!,"Ok, well when you make a definitive request immediately upon check in that you would like to be away from an elevator at a Disney hotel you’d think that would be simple enough.  I had read the many reviews complaining of the PAPER THIN walls at this location. Being a Disney Annual Passport holder I know the AM routines of families. We stay at Disney until midnight and didn’t want to have to deal with screaming children at Dawn running in hallways.   Despite my request, we were placed directly adjacent to the elevator. I hoped for the best and tried to be a good guest.   Morning came like a circus and sleep was a joke. You might as well park a tent on the sidewalk on Harbor Blvd.   The biggest disappointment was this was my daughters 14th bday. We only asked one thing. It’s a big",March 2022,none,none,"Dear Aaron, Thank you for taking the time to share your concerns with us. We do our best to honor all requests for specific room locations and apologize wholeheartedly for being unable to accommodate your request at the time. It's was never our intention to appear uncaring about your situation, and we regret having given you that impression. Please know we're here to address any disturbances when notified. It's our hope that your daughter otherwise had a wonderful birthday. We value your input and wish you safe and pleasant travels.",none,none,none,none,none,none,173,63
1 helpful vote,3 contributions,5.0 of 5 bubbles,Clean. Easy check-in/out. Great staff!,Overall this hotel was great. Accessable from parking lot to rooms and extremely close to Disney! The staff was able to do early check-in which made our stay that much better! The room was clean and well kept. The water pressure was great! Wish we stayed more nights!,February 2022,none,none,"It was a pleasure hosting you at Hotel Lulu, BW Premier Collection! We're glad our proximity to Disney was ideal for your trip and that our attention to cleanliness and service impressed you. Please come see us again the next time you're in the area.",none,none,none,none,none,none,174,63
none,1 contribution,5.0 of 5 bubbles,Terrible,"Rude employees. Cracks in the sink. Everything seems dark and dirty. The beds were horrid. The hotel is loud, you can hear every other room. You can stay in a nicer hotel for the same price. Don’t go here.",March 2022,none,none,"Dear Amanda, While we appreciate the perfect rating, this is not indicative of the quality experience we wish to provide. Rest assured that we will discuss your comments to ensure that our accommodations are reflective of the high standards that we have in place. We apologize if we fell short during your visit. Thank you for sharing.",none,none,none,none,none,none,175,63
none,1 contribution,4.0 of 5 bubbles,Nice Stay with GREAT Location,Stayed for 2 nights for a short Disneyland trip. The staff were friendly and helpful upon check in. There was follow up via text message regarding our stay during its duration. The rooms are comfortable and clean. There was a mild issue with a partially broken door on the mini fridge making it difficult to open. Not really a big deal. There is a fair amount of room to room noise. The best part of staying here was being within walking distance of the Disney Parks (~0.25 mile). The hotel will let you park on the day of arrival and explore the parks before checking in without an additional charge (parking is $25/night). They allow the same service on the date of check out so we got to park there while visiting the parks for a third day. All in all a very nice stay!,February 2022,none,none,"Dear Brad, There is no better way to explore Disneyland than by staying at Hotel Lulu, BW Premier Collection. Our stellar location makes it much easier to check out all the attractions, and we hope you made plenty of amazing memories on your adventures. Thank you so much for highlighting our comfy rooms and fantastic staff. Anytime you need another remarkable getaway, count on us again to deliver.",none,none,none,none,none,none,176,63
40 helpful votes,61 contributions,5.0 of 5 bubbles,Great place close to Disneyland,"I had a wonderful stay at Hotel Lulu during my trip to Disneyland recently. The room was clean and comfortable - LOVED the bed!!! Claudia (I believe that was her name) was super helpful checking me in, and then on my check-out day the guy (I forgot his name - but he was nice as well) took my key cards and stored my bags (they will do that on arrival day if your room is not yet ready and departure day if you have a late flight) and said he'd email me the receipt. Well, it showed a balance of over $600 even though I had pre-paid through a Disneyland package. I asked Claudia (again, I think that was her name - the same woman who checked me in) about it and she took the time to check it and print out a receipt showing no extra charges. She said the system had gone down earlier and",February 2022,none,none,"Thank you for your excellent review of your recent stay at Hotel Lulu, BW Premier Collection. It's good to know you had a wonderful visit with us and enjoyed our clean and comfortable accommodations and exceptional service. You can be certain we will share your kind words with Claudia and our front desk team. Your recommendation to fellow travelers is a great compliment. We'll look forward to hosting you again when you return to Anaheim. Come back soon!",none,none,none,none,none,none,177,63
none,1 contribution,5.0 of 5 bubbles,Walking distance from Disneyland,Good price and good location. Walking distance to Disneyland. Disneyland shuttle bus service at doorstep. Close to restaurants. Excellent front desk services and rooms. Decent amenities and reception area.,February 2022,none,none,"It was a pleasure hosting you at Hotel Lulu, BW Premier Collection! We're glad our location was ideal for your trip and that you felt welcome while you were here. The next time you're in town, please come see us again.",none,none,none,none,none,none,178,63
none,1 contribution,2.0 of 5 bubbles,An Interesting Stay,The bathroom was disgusting. There was hair all over the bathroom floor when we arrived. There was also pee on the toilet seat.. You could tell there had not been a very deep clean beforehand. Felt like bugs would bite my boyfriend and I in the bed. We also were placed right next to the elevator and there was a connecting room door in our room. It was so easy to hear the people next door that at one point they sneezed and I said bless you and we all laughed. The staff was nice and it was close to Disneyland. Those are the only positives. Listen to the reviews given by other people. Too dirty of a room to enjoy our stay.,February 2022,none,none,"Dear Jules, Thank you for taking the time to let us know about your visit. It is awesome to see that you found our location convenient for enjoying the local attractions and liked our friendly guest service. Please know there is always a member of our team available to assist you with any issues you may encounter and facilitate a room change if available. We hope you will allow us another opportunity to host you in the future; we want to go above and beyond your expectations.",none,none,none,none,none,none,179,63
2 helpful votes,6 contributions,4.0 of 5 bubbles,"Hop, skip anda jump from the happiest place on earth","Location, location, location. The Disney parking spot was even further than the hotel. You don't need a rental car because Disney,  stores and restaurants are all within  walking distance. Plus, great people manning the front desk.",February 2022,none,none,"It was our pleasure to host you at Hotel Lulu, BW Premier Collection, and we're ecstatic you were impressed! We're so happy you enjoyed our ideal location and wonderful staff. Thank you for your kind review, and we hope you'll choose us again the next time you are in the area.",none,none,none,none,none,none,180,63
none,1 contribution,3.0 of 5 bubbles,Nice and cozy,Bed and sheets comfy. Feather pillows a bit bulky. No drawers. House keeping upon request. No complimentary breakfast. Only one elevator working. Tubs slippery use mat. Needs an updated coffee pot. Room size decent. Make sure you pull dirt closed all the way.,February 2022,none,none,Thank you for taking the time to give us feedback on your recent visit. We are sorry you only found your stay adequate as we always strive to provide our guests with an exemplary experience. It is our hope you will return in the future so we can give you the experience you expected and deserve.,none,none,none,none,none,none,181,63
7 helpful votes,20 contributions,2.0 of 5 bubbles,What’s so premier about it?,"This is an average motel. I’m not sure what is premier about it unless it is in reference to the high parking cost of $25/night. The sink drains slowly so it’s gross when you’re washing your face or brushing teeth and the dirty water splashes back up at you. The fridge doesn’t work well, so don’t store milk or yogurt, as it’s pretty questionable. It’s tiny too. There’s also no luggage rack to put your suitcase on.",February 2022,none,none,"Thank you for taking the time to share your experience. We regret hearing about the aspects that fell short of your expectations. Next time, please let us know about any maintenance issues with your room so our team can assist while you're here. We appreciate the suggestion about the luggage rack and will pass it along to our team. We know we can do better and hope you will give us another opportunity to prove it.",none,none,none,none,none,none,182,63
none,1 contribution,5.0 of 5 bubbles,Great hotel! Fun and clean!!,"We loved Hotel Lulu!! Great pool, clean rooms, excellent location and friendly staff!! We were very pleasantly surprised at how awesome the hotel was! We would definitely come back! The hotel had a pool bar as well- yay!!!",February 2022,none,none,"Dear Elizabeth. Your enthusiastic praise of Hotel Lulu, BW Premier Collection made our day! It's great to hear our proximity to local attractions was convenient for you. We're also delighted you loved our friendly hospitality, wonderful pool area, and clean accommodations. Many thanks for your outstanding review, and we look forward to your return!",none,none,none,none,none,none,183,63
1 helpful vote,2 contributions,5.0 of 5 bubbles,Conrad at the Bar !!!,After reading all the horrible reviews I was very scared to stay here especially because people talk about their poor customer service. I took the risk and I was glad I did I had an amazing experience. From walking into the hotel and having an amazing experience with the check in desk to having the best time at the bar.... CONRAD the bartender is the best... you need to stop by and see him at the bar ....,February 2022,none,none,"We are thrilled to hear how much you enjoyed your stay at Hotel Lulu, BW Premier Collection. We agree there is nothing better than a great staff to make your visit memorable, and we know Conrad will be thrilled to hear he was able to make your stay special. We look forward to your next visit with us.",none,none,none,none,none,none,184,63
none,1 contribution,5.0 of 5 bubbles,Always stay with Best Western,"This trip was for my daughters birthday. We went to Disneyland. The hotel was so accommodating! They let us check in a little early, had drinks in our room for us, and they knew we had children so they made sure to give extra pillows. House keeping was fantastic and fast! The list goes on. Thank you best western",February 2022,none,none,"Firstly, happy birthday to your daughter! The pleasure was all ours to play a small role in her big celebration, and we're thrilled we made her getaway one to remember. Our team would love nothing more than to see you again when you return to Anaheim. Thanks so much for choosing us!",none,none,none,none,none,none,185,63
none,1 contribution,2.0 of 5 bubbles,"Poor experience, not work it with so many other options. It’s one of the cheaper ones for a reason.","Rooms are horribly unsoundproofed with peeling wallpaper. You have to specifically call and request room service so if you’re at Disney all day.. don’t forget. Oh but they don’t tell you that either. They have Intelligencia coffee which is an awesome brand but no working coffee machine to get you any. The rooms feel like an old repurposed institutional building. It’s not worth the cost. Pay a little extra to be more satisfied somewhere else, there’s plenty of options.",February 2022,none,none,"Thank you for taking the time to leave us your valuable feedback. We hope you found our location convenient for your needs. Please accept our sincere apologies that your stay did not meet your expectations. We want to provide every guest with a clean, comfortable stay and will be communicating your concerns to our team. All the best in your future travels.",none,none,none,none,none,none,186,63
none,1 contribution,4.0 of 5 bubbles,Pleasantly Surprised,"I was skeptical to stay at this hotel due to some of the reviews on Google. I'm not a picky hotel person, but I do expect rooms to be clean. Our hotel room was clean and the beds were very comfortable. The staff was wonderful. We will stay here again.",February 2022,none,none,"It was truly a pleasure to welcome you to Hotel Lulu, BW Premier Collection during your recent visit. We're thrilled to hear that you had such an enjoyable experience and appreciated our clean and comfortable accommodations, as well as the excellent hospitality our team provides. We consider it a great compliment that you wish to return! Thank you for taking the time to share your positive review and we hope to host you again soon!",none,none,none,none,none,none,187,63
none,1 contribution,2.0 of 5 bubbles,Close to Disney but not worth it,"Air conditioning  in room did not work. Front desk stated they couldn’t move us to a new room as the hotel was sold out. They refunded our parking fee only. No hot water, and poor water pressure. Close proximity to Disney doesn’t make up for everything else.",February 2022,none,none,"We appreciated the opportunity to host your trip to Anaheim. While we're glad you appreciated our close proximity to Disneyland, we're saddened to hear about the issues with your room. Please know this is never the experience we want our guests to have. Our maintenance team will be addressing the A/C problem, and we'll look into your comments further to ensure future visits are even better. Should you travel back to our area, we hope to have a second chance to change your perceptions.",none,none,none,none,none,none,188,63
none,1 contribution,5.0 of 5 bubbles,Getaway,"Clean, calm , friendly environment. Walking distance to Disneyland, Starbucks, and many restaurants. Rooms were very clean, comfortable bed, quiet and relaxing environment.  Staff is very friendly and accommodating.",January 2022,none,none,"We were happy to provide you with clean, quiet accommodations, and we're glad our location was ideal for your visit. Our friendly staff will also be glad you felt welcome while you were here. If your adventures bring you back to the area, please come see us again at Hotel Lulu, BW Premier Collection!",none,none,none,none,none,none,189,63
none,1 contribution,5.0 of 5 bubbles,Great boutique style hotel,"If you’re visiting any of the Disney parks, this hotel is highly recommended. Not only is it a reasonable walking distance to the parks, but also walking distance from many restaurants and convenience stores. Some rooms also have views of the Disneyland fireworks show. Hotel staff was very friendly and hotel was clean and followed Covid regulations, and my family felt very safe. Upon checking in, you get complimentary cocktails for every 21+ adult and slushies for every under age child. The rooms were equipped with all the necessary things you need traveling with children; mini fridge, microwave, hot water kettle (with instant coffee provided) and big dispensers of shampoo and conditioner and body wash. The AC wasn’t too noisy or loud when turning on and off, it was a soothing",January 2022,none,none,"Your enthusiastic recommendation of Hotel Lulu, BW Premier Collection made our day! We're happy our proximity to Disneyland and restaurants was convenient. It's also wonderful that you loved our warm hospitality, clean, comfortable, well-appointed accommodations, and attention to recommended safety guidelines. Thanks so much for your outstanding review, and we hope you'll visit us again!",none,none,none,none,none,none,190,63
6 helpful votes,14 contributions,4.0 of 5 bubbles,Very good hotel,Hotel Lulu is a great place to stay for a Disney trip.  There is a little coffee bar in the lounge or a Starbuck next door.  The rooms were clean and comfortable.  The staff at the front desk were helpful and friendly.  I would stay here again.,January 2022,none,none,"We would be honored to welcome you back for another magical getaway! Our team hopes you had a blast at Disney, and we thank you for spotlighting some of our refreshing amenities, along with our clean, comfy rooms and welcoming hospitality. On your next visit to Anaheim, we look forward to seeing you!",none,none,none,none,none,none,191,63
none,3 contributions,5.0 of 5 bubbles,Nice Room near Disneyland,"We took a last minute trip to Disneyland, and were pleasantly surprised by Hotel Lulu. It's half mile from the main gate, the room was spacious and very clean. IHOP and Starbucks are next door, and there is an Anaheim Resort Transit stop right outside the front door!",January 2022,none,none,"Dear Andrea, We're so happy to hear you enjoyed your time at Hotel Lulu, BW Premier Collection and that our convenient location near Disneyland was perfect for your needs. Please come back and see us again soon!",none,none,none,none,none,none,192,63
none,1 contribution,3.0 of 5 bubbles,Location & Budget Friendly,"The lobby cleanliness & staff were great. Room was big, bathroom is also big, could use some help. Showerhead sucked and water pressure was not that great. Then we almost got charged for coffee we did not get.",January 2022,none,none,"Thank you for taking a moment to share your thoughts on your recent stay with us. While we are sorry to hear about any concerns you may have had with our bathroom, as well as any misunderstanding that may have occurred with your billing,  we are happy that our spotless and spacious accommodations impressed you! Our team will be sure to review all of your feedback as we continue to improve, and we hope that you will allow us another opportunity to exceed your expectations down the line.",none,none,none,none,none,none,193,63
none,1 contribution,4.0 of 5 bubbles,Pleasantly Surprised & Convenient Location!,"The update on this hotel was decent! Lobby area looks great, rooms are soso, but remember the buildings are old and they can only do so much in refurbishment! Pool area was nice abd we didn’t make use of the bar area but they offer adult beverages and kids slushees. Cafe area was helpful for when we needed milk/coffee and snacks but it is also right next to IHOP, Walgreens and Starbucks so super convenient! Walk to the parks was a little longer than we are used to but not bad (same distance as park overflow parking). My only complaint was that the showers took a little long to heat and I felt guilty wasting water. Appreciated that staff was always masked (even when they were walking to back areas when we were at the pool). Overall had a great stay and will be adding this hotel",January 2022,none,none,"Dear Maria, Wow! Thank you so much for your review of your visit to Hotel Lulu, BW Premier Collection, and we're thrilled to hear that you enjoyed our prime location, as well as our tasty food. We'll be sure to pass your comments along to Claudia, as she'll be honored to hear the nice things you said about her. Please come back and visit us again soon!",none,none,none,none,none,none,194,63
none,1 contribution,4.0 of 5 bubbles,Great location,Morning check-in wasn't as friendly  she wasnt rude but was very to the point just did her job but everyone else was super friendly housekeeping was polite and very helpful shower needed slight repair overall was a great experience.,January 2022,none,none,"Thank you for taking the time to share your comments with us. We are glad to know that you had a great experience overall and appreciated our friendly housekeeping team. That being said, we will review your concerns with our front desk tea. All the best to you, and we hope to have the opportunity to serve you again in the future.",none,none,none,none,none,none,195,63
none,1 contribution,1.0 of 5 bubbles,Horrible Experience,Refrigerator is not a real one. It’s a cooler. You have to turn it back on every couple hours. No freezer. A/C doesn’t go lower than 68 and never auto turns off. Dirty. Also parking is 25 plus tax. $29.50. Lobby looks nice. Rooms are trash.,January 2022,none,none,"Thank you for sharing feedback about your recent experience at our hotel. We're glad to know you found our lobby well-appointed, however, we're sorry you were disappointed with our accommodations. While not a typical occurrence for our guests, your comments are important to us as we continually work to improve our facility and the comfort of our patrons. Given another opportunity, we would like to provide you with the stay you expected.",none,none,none,none,none,none,196,63
22 helpful votes,21 contributions,3.0 of 5 bubbles,Was hoping for better…,"I was excited to see this new property. The Hotel Lulu was previously the Red Lion Inn. It’s super cute when you walk in. The staff were sparse but friendly. Check in went fine. Room was cute and clean. You can tell it’s renovated but overall looks good.  Day 1 I met up with friends and left the hotel returned, showered, bedtime. Day 2 I woke up bought a delicious latte at the lobby coffee bar, asked if there were breakfast options (a restaurant) and was told no, they just sell pastries, so I  headed out for the day. Returned and the room wasn’t made. I know in the first year of Covid housekeeping services were suspended but saw carts in the hallways and  believed it had resumed. I called the front desk to ask. They informed me only if you request housekeeping. I asked the",January 2022,none,none,"Thank you for taking the time to share your experience with us. It's nice to know our updated property made a great first impression. However, we sincerely apologize for aspects of your visit that didn't meet your expectations. As you mentioned, housekeeping service is available upon request, and additional information about this can be found online. Your feedback will aid us as we continue making improvements. Having said that, it's nice to know you otherwise enjoyed our clean, charming accommodations and fantastic lattes. We appreciate you reaching out and wish you safe and pleasant journeys.",none,none,none,none,none,none,197,63
none,1 contribution,3.0 of 5 bubbles,Unfriendly Staff,We weren’t really welcomed into the hotel upon arrival. The man who checked us in had attitude and wasn’t friendly at all. The overall hotel was nice and was reasonably priced. But the staff was extremely unfriendly.,January 2022,none,none,"It was our pleasure to host you as our valued guest. We aim to warmly welcome each of our guests to our hotel, so we're distressed if you didn't receive the level of service you deserved. Rest assured, we'll work diligently to improve in this area as we strive to create a comfortable home-away-from-home environment for our visitors. Thank you for sharing your compliment on our property and our desirable room rates. Next time you travel to Anaheim, we hope you will consider staying with us again.",none,none,none,none,none,none,198,63
none,1 contribution,4.0 of 5 bubbles,Staff is amazing!,"The staff at this hotel was amazing! Super friendly, kind, patient, and understanding. It really did feel like they cared about me personally and worked hard to make my stay comfortable. I also loved the in-room coffee and kettle!",January 2022,none,none,"Dear Ryan, Our amazing staff works hard to ensure all our guests feel welcome and will be proud you appreciated their exceptional service. It's also great to know that you appreciated the in-room amenities. If you're in the area again, we welcome you back to our hotel.",none,none,none,none,none,none,199,63
none,1 contribution,5.0 of 5 bubbles,So Cute & Clean!,"We switched hotels due to our flight home being canceled and we collectively agreed that we wished we would have stayed here versus other hotels in this area! The hotel is so cute and updated, fresh and clean! Staff is friendly & helpful as well!",January 2022,none,none,"Our friendly staff works hard to ensure all our guests feel welcome and will be glad you appreciated their kind assistance. It's our hope you get to stay with us at Hotel Lulu, BW Premier Collection the next time you are in the area.",none,none,none,none,none,none,200,63
none,3 contributions,5.0 of 5 bubbles,Great hotel,This hotel  is within walking distance of Disneyland. Staff and rooms are great. It is a little pricey but worth it. I am hoping to stay here again if prices stay reasonable. Rooms are very comfortable.,January 2022,none,none,"Dear Michelle, Thank you for making Hotel Lulu, BW Premier Collection, a part of your trip. We're glad our location was ideal for your plans and that our friendly staff made you feel welcome. If your travels bring you back to the area, we'd be happy to host you again.",none,none,none,none,none,none,201,63
none,1 contribution,5.0 of 5 bubbles,"Because of Sam, I will book again.","Sam went above and beyond for our accommodations I can not thank her enough. She was kind and welcoming helped us with an early check in, I didn't even mention it was our daughter's birthday and a special trip she just treated it as such!! what a great start to our trip!",January 2022,none,none,"Dear Aprille, Thank you for taking a moment to share your kind words! We'll be sure to recognize Sam for continually providing exceptional hospitality. We hope your daughter had a memorable birthday celebration. It would be our pleasure to serve you again at Hotel Lulu, BW Premier Collection.",none,none,none,none,none,none,202,63
1 helpful vote,1 contribution,5.0 of 5 bubbles,Wonderful,Great location by Disneyland wonderful staff from check in to Maid service. Very clean and comfortable. Rooms were very nice and beds were very comfortable. Everyone was friendly and ready to help. I would gladly stay here again.,December 2021,none,none,"Thank you for choosing our hotel for your recent trip to Anaheim. A great location close to a wonderful theme park, amazing service, and clean and comfortable accommodations all await our guests when they visit with us. It's the best compliment knowing you'll spend time with us again at Hotel Lulu, BW Premier Collection. We hope you come back soon!",none,none,none,none,none,none,203,63
none,2 contributions,2.0 of 5 bubbles,"Close to Disney, but old hotel","About a ten minute walk to Disneyland and nice staff, but an old hotel.  Beds were clean and comfortable. however, rooms are very dated and did not seem very clean. One of the elevators was not working.",December 2021,none,none,"It was our pleasure to host your vacation. Our property is just a short walk away from Disneyland, making us the perfect choice for those visiting the theme park. However, we apologize that one of our elevators was down for maintenance, as well as the other concerns you've mentioned. Despite this, we appreciate you highlighting our comfortable and clean beds, and we trust you had a restful night's sleep after a busy day on your feet. We hope you will consider staying with us again next time you are in Anaheim.",none,none,none,none,none,none,204,63
none,1 contribution,4.0 of 5 bubbles,Pleasantly suprised,This was a cute place with excellent service! It was well worth the price I paid and I would definitely stay again! Only issue was the water pressure and heat for water seemed minimal! There is Lots of parking too!,December 2021,none,none,"Dear Laura, From our excellent service to our plentiful parking, we're thrilled that you had such a wonderful time at Hotel Lulu, BW Premier Collection! Rest assured, we are looking into the water pressure issue you encountered, and we look forward to offering up another fantastic value on your next trip to the area; until then!",none,none,none,none,none,none,205,63
none,1 contribution,5.0 of 5 bubbles,Best hotel in Disneyland Area,"Every aspect of our stay exceeded our expectations! Great staff especially Miss Adora, she went above and beyond providing thee absolute BEST customer service at Hotel Lulu. We will definitely recommend this hotel to our family and friends and most definitely will be coming back!",December 2021,none,none,"Dear Aleesha, It's delightful to read that our outstanding staff could play a pivotal role in taking your stay beyond your expectations. We greatly appreciate your recommendation and we can't wait to see you again at Hotel Lulu, BW Premier Collection the next time your travels point you back in our direction.",none,none,none,none,none,none,206,63
none,1 contribution,5.0 of 5 bubbles,Awesome,"Beautiful property. Comfy rooms. However, I do want to commend your staff for such a warm & welcoming experience. I was very impressed with your front desk agent, Adora! She was very knowledgeable of her work & very welcoming. We need more people like her in this industry!! My family & I will definitely be back!!",December 2021,none,none,"Dear Vanna, Our amazing staff works hard to ensure all our guests feel welcome and will be glad you appreciated their exceptional service. It's also great to know that our comfortable rooms added to your experience. If you're in the area again, please come back to see us at Hotel Lulu, BW Premier Collection!",none,none,none,none,none,none,207,63
none,1 contribution,5.0 of 5 bubbles,Had a great visit thanks to….,"I really enjoyed my stay at Hotel Lulu. The front desk agent Adora was professional, courteous and helpful.  We aren’t from the area and she gave us great recommendations and food spots of what is in the area.  Keep up the great work, Adora!",December 2021,none,none,"Dear Veanz, We're delighted you enjoyed your stay at Hotel Lulu, BW Premier Collection and that you felt welcome while you were here. The next time you're in town, please come see us again.",none,none,none,none,none,none,208,63
none,1 contribution,5.0 of 5 bubbles,One of a kind place,"Hi I am Miguel Angel Solorio And I'd like to tell everyone that Hotel Lulu Is a One if a Kind Hotel Starting with the front desk staff Claudia & Lorena to name a few because they all share the same quality in making sure my stay and every one else's is a 5* visit & I Guarantee it. No other Hotel gives you the quality and attention to details like Hotel Lulu & the entire staff. I am self employed and do visit different Hotels frequently, as A Roofer we move from city to city often and most times I do drive the extra mile to make sure I stay at a quality Hotel like Hotel Lulu. * Oh before I forget upon checking in you will receive a complementary Drink pass at  Lulu Bar ~ Amazing ! Best Regards Miguel's Roofing & Waterproofing (714) 231-0445",December 2021,none,none,"Dear Miguel, Our amazing staff works hard to ensure all our guests feel welcome and will be proud you appreciated their exceptional service. Thank you for your kind words. It will be a pleasure hosting you again at Hotel Lulu, BW Premier Collection!",none,none,none,none,none,none,209,63
none,1 contribution,5.0 of 5 bubbles,Great Hotel!,"Great clean hotel and super quiet! Close to Disney Land, restaurants, etc. Our room was super clean, the lobby was great and the staff were super friendly. The only complaint was parking wasn't included but it was still cheaper than surrounding options. Great value all around and underrated in my opinion.",December 2021,none,none,"Thank you so much for choosing Hotel Lulu, BW Premier Collection during your visit to Anaheim. Whether you are looking for cozy accommodations to relax in or a fantastic location, you can bet that we will deliver this and more. We hope you had a blast at Disneyland and exploring other local attractions. Come back and visit us again anytime you need another wonderful getaway.",none,none,none,none,none,none,210,63
none,3 contributions,1.0 of 5 bubbles,Hotel needs a lot of TLC,"Noisy, you could hear everything in the hall.  Elevator dinged all hours of the day. Front door down upon check-in and parking is $25 a day?? and the exit parking gate was broken the entire stay and we were lectured on proper exit/entry with pass, when we replied gate was up the front desk replied that she forgot it was down and they called for service after just lecturing us about it. Key cards for the room kept deactivating so we had to keep going to the front desk to rekey them, started with 2 keys ended up with 3 and only 1 of the 3 keys worked the entire stay. On the 3rd day we wanted the room cleaned and when we returned at 830 pm,the room hadn't been serviced so we called for towels. No shampoo, conditioner or lotion in the bathroom, thought the hotel didn't offer any",December 2021,none,none,"Dear Theresa, We appreciate you taking the time to leave us your feedback. It is our mission to ensure that guests are having the best experience possible and to hear that we may have fallen short is disheartening. Please know that if your accommodations are not up to your expectations, our front desk is always available to help find a solution. Nevertheless, we will discuss your comments to ensure that we are delivering the quality service and stay that we are known for.",none,none,none,none,none,none,211,63
none,1 contribution,4.0 of 5 bubbles,"Convenient, comfy, and close to Disney!","*also left a review on yelp*  Hotel Lulu was a great hotel to stay in for our Disney Vacation, although it’s not across the street from the Main gates of Disney, it’s still a decent walk (approximately 7-10 min) from The hotel to the gate! The staff was super friendly and even allowed us to check in early after arriving from Vegas earlier than expected. Hotel Lulu isn’t a 5 star resort by any means but that doesn’t stop them from treating you like a 5 star guest! The room was pretty big! The beds were quite comfy (to each their own) the tv was perfect size for the room. One of my issues was the heater, all though it’s slightly outdated, it’s still works great.. however it was a bit tough trying to find a way to keep it at a certain temp. After about 10 minutes I was able to get",December 2021,none,none,"We enjoyed hosting you at Hotel Lulu, BW Premier Collection. Thank you for taking the time to highlight our enviable location, just a short walk from Disneyland! While we apologize if you could hear any noise from the elevator, we're so glad it wasn't an issue at night and that you slept soundly in our comfortable beds. Should you travel back to Anaheim in the future, you can depend on us for clean accommodations and friendly service!",none,none,none,none,none,none,212,63
none,1 contribution,5.0 of 5 bubbles,My stay At Lulu’s Anaheim Hotel,Great profesional and courteous service from staff Specially from Claudia at the front desk calling by my name ant it’s not too popular and always Conrad with great personality they made us feel home and welcomed Rooms are awesome and very clean  The hotel it’s in a great location with walking distance to Disney Restaurants and shops,December 2021,none,none,"Thank you for letting us know about your stay at Hotel Lulu, BW Premier Collection. It is fantastic to hear that you liked our clean, comfortable rooms and friendly, helpful staff. Please come back and see us again in the future.",none,none,none,none,none,none,213,63
none,2 contributions,5.0 of 5 bubbles,Delayed Disney Getaway,"Finally using our Disney tix from March 2020!  One of my kids needs a lot of breaks during the day. This hotel was well-located for walks back and forth and a great value!  Room was spacious, clean and modern.",December 2021,none,none,"We were happy to provide you with clean, convenient accommodations, and we're glad our location worked well for your trip. The next time you're in town, please come see us again soon at Hotel Lulu, BW Premier Collection!",none,none,none,none,none,none,214,63
none,1 contribution,2.0 of 5 bubbles,Would not recommend,"Out of the many many years that I have been going to the Disneyland area and staying in hotels hotel Lulu is by far the worst I’ve stayed at.   About a week before my check in date, I called the hotel to confirm my reservation and as well as ask about early check-in. The gentleman who answered the phone was very nice and advise me to call the hotel the morning I left my home to check the status of early check-in.   On the morning on my check in date, I called at 1:30am an inquiry about early check-in. The employee who answered the phone and advised it wouldn’t be a problem after said I would be there from 10am to noon.   I drove 9 hours to the hotel and once I got to the hotel I was advised buy the employee that no rooms were available for early check in but if I would wait",December 2021,none,none,"Thank you for sharing your experience with us. We appreciated the opportunity to host your trip, and we apologize that your stay didn't meet your expectations. While our official check-in time is 4 pm, we try to honor early check-in requests when we can. It's unfortunate that your room wasn't available until 3 pm, and we're very sorry for the conflicting communication you received. Your comments will be shared with our front desk team, so this won't happen again. Our housekeeping staff strives to keep our rooms clean and tidy, and they will refocus their efforts on the areas you noted. We greatly appreciate your valuable feedback, and we hope to have another chance to impress you in the future.",none,none,none,none,none,none,215,63
