Helpful Vote,Contributions,Overall Rating,Summary Heading,Summary,Date of Stay,Room tip,Trip Type,Manager Response,Location Rating,Cleanliness Rating,Service Rating,Value Rating,Rooms Rating,Sleep Quality Rating,Review Number,Index
none,2 contributions,5.0 of 5 bubbles,My favorite for regular work travel to SoCal,"If you love clean, spacious guest rooms then you will love staying here. I stay in the King Suite to have a kitchenette. Hyatt House has great valet service, and they serve the most delicious breakfast in town.",January 2019,none,none,"Dear Maria M,  Thank you for your glowing review. We look forward to see you the next time you are in town!  Our Best, The Hyatt House Irvine Team",none,none,none,none,none,none,343,215
26 helpful votes,23 contributions,5.0 of 5 bubbles,A wonderful hotel near the airport!,"This hotel is a great option if you need a place to stay near the airport! We got in at 9 AM fully expecting to need to just have them store our luggage until check in, but they allowed us to check in immediately and said it was no problem since they had a room available (no extra charge and with a smile).  They even said we were welcome to grab some breakfast if we hadn't eaten already which we were really grateful for! There was plenty of seating and the breakfast even included made to order omelets! Outside of the great service we received, the hotel and room itself were all wonderfully modern and clean! We were surprised at how large the room was too. It had a kitchen, living room area and large shower. We come to this area several times a year, and had some Hyatt points to",January 2019,none,none,"Dear jebrossard,  Thank you so much for your glowing review. I will be certain to share it with the team.   We look forward to seeing you again on your return visit.   My Best, Brett Ambrose  General Manager",none,none,none,none,none,none,344,215
1 helpful vote,13 contributions,5.0 of 5 bubbles,business trip,This was a short business trip to OC.  This hotel is easy to get into and out of.  There is convenient parking and the staff is helpful and friendly.  There are food options on site as well as a small pantry for convenience food and beverage purchases.  I was traveling solo and felt safe at this hotel.,January 2019,none,none,"Dear donnak803,  Thank you for your kind review. We hope to see you again on a future to to OC!  Our Very Best, The Hyatt House Irvine Team",none,none,none,none,none,none,345,215
1 helpful vote,4 contributions,5.0 of 5 bubbles,Excellent Experience,"I thoroughly enjoyed my stay. Every employee I interacted with was very kind, friendly and helpful. My room as well as the hotel was extremely clean, probably the cleanest hotel I’ve ever stayed in. Very impressed!",January 2019,none,none,"Dear Pioneer14886306796,  Thank you for your kind words. We’re so very fortunate to have the very best team of associates in Irvine!  Hope to see you again on a future trip to the area.   My Best, Brett Ambrose General Manager",none,none,none,none,none,none,346,215
189 helpful votes,1277 contributions,5.0 of 5 bubbles,excellent business hotel,stayed here for one week. this is an excellent business hotel. my room was very spacious and even had a kitchen area where you could cook something. the bed had four pillows and was super comfortable! breakfast was good too and the staff exteemely friendly and helpful!,January 2019,none,none,"Dear Deniss1058,  Thank you for your kind words. We’re so very fortunate to have the very best team of associates in Irvine! Hope to see you again on a future trip to the area.  My Best, Brett Ambrose General Manager",none,none,none,none,none,none,347,215
2 helpful votes,5 contributions,5.0 of 5 bubbles,Exceptional!,"The hotel condition and service is exceptional! I visited my son who works in a nearby hospital, and he’s working night shift,  he was able to come and joined me for breakfast. He was so impressed with the service and not to mention the quality breakfast we shared. Thank you very much.",January 2019,none,none,"Dear Noemi A,  Thanks so much for your great review!  I’m so glad to hear that both you and your son enjoyed your time spent at our hotel. We hope to have the opportunity to host you again!  Our Best, The Hyatt House Irvine Team",none,none,none,none,none,none,348,215
36 helpful votes,75 contributions,5.0 of 5 bubbles,Excellent omelette breakfast & neat cozy room,"This 3-night stay in Hyatt House Irvine/John Wayne Airport were surprisingly pleasant and rewarding for both parents & son. The hotel is in the business section of the town with trendy bright lobby/bar/breakfast hall and neat functional studio suite with full kitchen. The ambient is relax and quiet. The staff are professional and friendly. Continental breakfasts were served from 6-10 with delicious omelettes made to order. Be forewarned that $16 per day is charged for self parking in a parking structure next to the hotel. Valet parking is also available. After this experience, Hyatt House is now our top choice for future family travel stays.",December 2018,none,none,"Dear JX903, We appreciate your review. We look forward to welcoming you back on a future stay.  Our Best, The Hyatt House Irvine Team",none,none,none,none,none,none,349,215
none,3 contributions,5.0 of 5 bubbles,Great value and quality,"Thanks to my reservation through Costco Travel, I got a great rate for a lovely room, with a beautiful view,  on the 6th floor.  The hotel is new, modern, and very clean.  Staff is extremely friendly and accommodating.  We will stay there every time we visit family and friends in the area.",December 2018,none,none,"Dear Kathleen Z, We appreciate your stunning review. We look forward to welcoming you back on a future stay.  Our Best, The Hyatt House Irvine Team",none,none,none,none,none,none,350,215
85 helpful votes,155 contributions,5.0 of 5 bubbles,"Great location, new facility and friendly staff",I don't typically give a 5 rating to a property of this kind but they deserve it here.  The staff are gracious and helpful.  The property is only a year old so everything is in excellent condition.  It's a great location near the airport with many fine restaurants within walking distance or a short ride away.  The breakfast was good and as expected from Hyatt House properties.,December 2018,none,none,"Dear sakemall,  Thank you very much for your kind feedback. We hope to be welcoming you back in the near future!  Our Best,  The Hyatt House Irvine",none,none,none,none,none,none,351,215
106 helpful votes,293 contributions,5.0 of 5 bubbles,Good property for business trip,"Hyatt House has spacious and comfortable studio apartment rooms which are set up for cooking and refrigerating your food. Good room in the gym with ample weights, yoga and ab mats. Breakfast has warm and cold options and the omelet station is a nice touch. It isn't luxury (the bathrooms lacked lotion) but for a simple business hotel this works well.",December 2018,none,none,"Dear jrh825,  Thank you very much for your kind feedback. We hope to be welcoming you back in the near future!  Our Best,  The Hyatt House Irvine",none,none,none,none,none,none,352,215
none,1 contribution,5.0 of 5 bubbles,Excellent!,"We would do it again and again because the nice staff at this hotel! Dany at the restaurant is the best, probably the best hotel around the airport... rooms come with a ful kitchen and extra sofa bed.",December 2018,none,none,"Dear Mohamed E,  Thank you very much for your kind feedback. We hope to be welcoming you back in the near future!  Our Best,  The Hyatt House Irvine",none,none,none,none,none,none,353,215
28 helpful votes,61 contributions,5.0 of 5 bubbles,Wonderful property!,"We stayed here for one night but wished it was for more. If we could give it 10 stars we would, thats how satisfied we were. Even though we had to pay $16 to self-park, it was in a well lit parking garage very close to the hotel. The front desk staff was very friendly and helpful, as was the morning breakfast crew. We had a room on the 6th floor and it was very clean and comfortable. We will return if we visit Irvine!",December 2018,none,none,"Dear dano9258,  Thank you very much for your kind feedback. We hope to be welcoming you back in the near future!  Our Best,  The Hyatt House Irvine",none,none,none,none,none,none,354,215
1 helpful vote,6 contributions,5.0 of 5 bubbles,"Great staff, clean room, comfy bed, nice variety at breakfast.","Great staff, clean room, comfy bed, nice variety at breakfast. Sad there was no hot tub, but still 5 stars.  One bedroom upgrade was well worth the price for the upgrade.   Nothing else to say, but TripAdvisor wants more words.",December 2018,none,none,"Dear conorh437,  Thank you very much for your kind feedback. We hope to be welcoming you back in the near future!  Our Best,  The Hyatt House Irvine",none,none,none,none,none,none,355,215
68 helpful votes,133 contributions,5.0 of 5 bubbles,Thanksgiving Holiday,"Hyatt House is a gem in Orange County. Nestled in the business district near JOhn Wayne Airport off Von Karman, the hotel has easy access to the 5 and 405 freeways. The hotel looks and feels new. Our one bedroom suite was spacious and well apportioned. The staff was helpful and engaging. The daily breakfast was perfect for a family with little ones. Food for everyone from healthy options to bacon or sausage. The housekeeping staff is fantastic. They made up our room on time, changed linens on the sofa bed when asked, and always provided plenty of towels etc. The kitchen was perfect for small meals and the refrigerator was big enough for a weeks stay of food and drink. All in all a great hotel.",November 2018,none,none,none,none,none,none,none,none,none,356,215
58 helpful votes,197 contributions,5.0 of 5 bubbles,Hyatt House Irvine/John Wayne Airport surprisingly quiet,We thoroughly enjoyed our stay. The complimentary breakfast had a wide variety to satisfy all of us. Our King bedroom with the kitchen and living room has the best floorplan and equipped like a timeshare resort.,November 2018,none,none,none,none,none,none,none,none,none,357,215
none,1 contribution,5.0 of 5 bubbles,My Home Away from Home!,"I have stayed at this hotel 3-4 nights per week all year (over 120 nights this week).   I really like this place.   Why?   The staff is just outstanding.   They make me feel so welcome.   When you travel as much as me, it is great to not be just another customer at a hotel.   The front desk staff takes care of me (Rachel, Angel, Truc).   The bartenders and cooks are awesome! (Netzer, Taylor)   This hotel is only one year old and it is in great shape!   The rooms are well-appointed, clean, with great cable!    I sleep well.   The breakfast has multiple options, and I eat there every day.  I will keep using this hotel until this contract is over.",November 2018,none,none,none,none,none,none,none,none,none,358,215
7 helpful votes,11 contributions,5.0 of 5 bubbles,"Great family hotel, convenient location near Disneyland and the beach","This hotel has nice size rooms, it’s clean and offers free breakfast.  Pets are welcomed and the staff is nice. It is conveniently located about 10 miles south of Disneyland, and it’s near several good restaurants.",November 2018,none,none,none,none,none,none,none,none,none,359,215
none,1 contribution,4.0 of 5 bubbles,Nice hotel,Nice hotel in nice area. Upscale bars/restaurants to choose from. Felt safe the entire time unlike other area of LA area. Nice meeting rooms for training conference. Wish they had a hot tub. Breakfast was good.,November 2018,none,none,none,none,none,none,none,none,none,360,215
15 helpful votes,87 contributions,5.0 of 5 bubbles,Mothers Memorial,"My wife and I stayed at Hyatt House - John Wayne Airport for my mother's Memorial out in Riverside. We picked this for convenience & price. Great hotel, wonderful breakfast, nicely equipped fitness center. Very clean and comfy rooms. Very pleased with our stay.",October 2018,none,none,none,none,none,none,none,none,none,361,215
none,1 contribution,5.0 of 5 bubbles,Work trip in Irvine,I work for a company that has an office in Irvine.  I have stayed with Hyatt properties in the past but Hyatt House Irvine/John Wayne airport goes above and beyond.  They make you feel welcome and truly want you to have a great experience during your stay.  Highly recommend and will stay again.,October 2018,none,none,none,none,none,none,none,none,none,362,215
none,1 contribution,5.0 of 5 bubbles,In and Out,"Flew into John Wayne Airport for a business meeting and dinner Friday night. Staff was awesome as my flight was late and I had to leave quickly for my dinner meeting. They gave me my key and I left. Staff took my luggage to my room for me. Everybody was friendly and attentive. Breakfast was excellent, had a custom omelet early the next morning and was then was off to the airport. Shuttle took me when I was ready. I will return!",November 2018,none,none,none,none,none,none,none,none,none,363,215
4 helpful votes,4 contributions,5.0 of 5 bubbles,Very nice and quiet suite,"This hotel is very clean and the staff is very friendly.  My suite was very nice with a fully equipped kitchen, nice big sectional in the living space, a very comfortable king bed and very nice bathroom.  The complimentary breakfast was a nice plus.  I would definitely stay here again.",October 2018,none,none,none,none,none,none,none,none,none,364,215
6 helpful votes,3 contributions,5.0 of 5 bubbles,Relaxing and private,My stay at the Hyatt House was great. The breakfast was stale the first day but perfect the next. Not sure why the Belgian waffles where stale but the french toast the next day was perfect. I would definitely recommend and stay again.,October 2018,none,none,none,none,none,none,none,none,none,365,215
none,3 contributions,5.0 of 5 bubbles,Hyatt house is the best,"Hyatt house is on excellent location. Rooms are quite new and well maintained. Housekeeping is great. Just they need to put locker in the room for passport, laptop etc . I would highly recommend hyatt house to everyone we felt just like home our own hyatt home",September 2018,none,none,none,none,none,none,none,none,none,366,215
1 helpful vote,3 contributions,5.0 of 5 bubbles,Best business travel ever that will end with a personal Trip,Front Desk staff is outstanding.... specially Truc. She went beyond her call of duty with a friendly smile. Truc is the best!!! I am extending my stay until October 14th. Extremely comfortable room and bed. Breakfast is delicious and lots of options,October 2018,none,none,none,none,none,none,none,none,none,367,215
none,1 contribution,5.0 of 5 bubbles,Great place to stay and meet,"Angel checked me in to the hotel and was very kind, professional, and helpful throughout the entire process.  My company utilized the meeting and catering services to host a two day training session for our sales reps in the Western US and Canada.  Alexis was our point person for planning and ensured that everything was set for our meetings.  Chief Engineer Travis had everything in place when we arrived the day before training.  He made sure that our laptops would perform well with the projection system and that we had good solid WiFi services which were vital to a successful training event.  The catering staff did a great job of setting up a delicious and very well stocked continental as well as a nice soup, salad, and sandwich bar for lunch.  Lee, Adam, and GM Brett checked on",October 2018,none,none,none,none,none,none,none,none,none,368,215
7 helpful votes,23 contributions,4.0 of 5 bubbles,"Spacious rooms, friendly staff, noisy a/c","Very nice, modern hotel with large rooms. Staff were very friendly. Breakfast was excellent. My only complaint is the a/c in the rooms (at least our room, 130) was very loud. Even with earplugs, every time it kicked on in the night, it disrupted our sleep.",September 2018,none,none,none,none,none,none,none,none,none,369,215
1 helpful vote,2 contributions,4.0 of 5 bubbles,Very nice hotel and well located.,"Very clean, nice hotel with great parking. However, if you are claustrophobic this may not be the hotel for you. square footage of the rooms are small, but has vaulted ceilings. The couch in the standard king room, should have been a single sized couch/chair, not much walking space overall.",September 2018,none,none,"Dear Flordelisa, Thank you for your review. The next time you come see us, try one of our Studio suites for a nominal upgrade for more square footage.  We look forward to the next time! Our Best, The Hyatt House Irvine Team",none,none,none,none,none,none,370,215
none,1 contribution,4.0 of 5 bubbles,My first Cali experience at Hyatt,"I'm a hyatt member but this was my first time here. Great rooms, nice breakfast bar..they even have an omelet station. I felt invisible walking through the lobby, the staff isn't too friendly or at least not this weekend. I enjoyed everything else about the Hitler pretty much. You pay $16 a day to self park which made no since so far from L.A. and really no parking competition. But it's a business I guess. Overall I wouldn't return to this Hyatt House but I would for sure go to another Hyatt.",August 2018,none,none,"I am so sorry to hear that you did not feel welcomed by our team.  Our goal is to make sure everyone feels welcomed and wants to return.  This is an area where we generally do a good job with.  We will continue to look at any opportunities related to this however.  I am glad you liked the facilities and amenities that we offer. We would love to have you return to our hotel the next time you are in the area.  If this is still a possibility, please do not hesitate to reach out the next time you are in the area.  I can be reached at brett.ambrose@hyatt.com.  Best Regards.",none,none,none,none,none,none,371,215
15 helpful votes,28 contributions,5.0 of 5 bubbles,"Brand new, delightful staff...Worth every penny.  Best place to stay in Irvine.","brand new hyatt house with upscale contemporary feel.  great location very near the airport and access to 405 fwy.  the hotel is spotless.  Great staff, always welcoming and helpful.  Enjoyyour room, large shower and amenities.",August 2018,none,none,"Dear don17, Thank you for your amazing review!  We appreciate you and look forward to seeing you next time. Our Best, The Hyatt House Irvine Team",none,none,none,none,none,none,372,215
none,1 contribution,5.0 of 5 bubbles,Clean and a new hotel in a very convenient location,Stayed here for UCI orientation my daughterA very clean and a new hotel with friendly staffThe omlet breakfast is definitelt a plusWe used the valet parking since it was only $4 more than self parking per dayThe service was quick and smooth using texting systemHighly recommended!,August 2018,none,none,"Dear happydoctor1967, Thank you for staying with us as well as your great review!  We aprpecaite your business and look forward to hoping you the next time as well! Our Best, The Hyatt House Irvine Team",none,none,none,none,none,none,373,215
4 helpful votes,18 contributions,4.0 of 5 bubbles,Good value with friendly service,Great hotel for families. On weekends I would recommend getting up early to get breakfast. Self parking is rather expensive at $16. They won’t waive my parking fee even though I spent an average of 10 days/mo.,August 2018,none,none,none,none,none,none,none,none,none,374,215
84 helpful votes,200 contributions,5.0 of 5 bubbles,Great business hotel,"The hotel is new and very comfortable and clean.  The rooms are spacious and the beds are very comfortable.   The hotel amenities are perfect for the business traveler - good workout room, complimentary shuttle, and breakfast buffet.",August 2018,none,none,"Dear AJR2000, Thank you for your great review!  We look forward to welcoming you back in the future! Our Best, The Hyatt House Irvine Team",none,none,none,none,none,none,375,215
5 helpful votes,5 contributions,3.0 of 5 bubbles,Not sure,Not to sure what I feel about this hotel . I was charged $30 when I called and asked for a late check out and they said 1 pm. Well I then saw on my bank statements $30 Adam charged. I finally got ahold of someone 3  days later and they are working on refunding me,August 2018,none,none,none,none,none,none,none,none,none,376,215
1 helpful vote,4 contributions,5.0 of 5 bubbles,Hyatt House Stay,"Newly build property, very clean and modern- ""fresh"". Rooms were exceptional, super comfortable beds (pillow top, more on the firm to very firm side), very quite, good black out blinds and the spinning TV is pretty ingenious. Be sure to splurge for the King Suite- just like home, bedroom, living room, stocked kitchen. Oh, did I mention the spinning TV? Staff is professional, courteous yet personable. ""Breakfast included"" buffet was a mosh pit, partake it you need to get your pound of flesh out of the room cost. Otherwise... find a Denny's.",August 2018,none,none,"Dear Greg K, Thank you for your 5 star review.  We appreciate it!   As you eluded to, breakfast can get a bit busy.  We recommend coming down early to enjoy breakfast as the crowd tends to be lighter earlier.  We hope to see you back again soon! Our Best, The Hyatt House Irvine Team",none,none,none,none,none,none,377,215
253 helpful votes,1873 contributions,5.0 of 5 bubbles,"Comfy, cosy, clean, convenient located","Very impressed with Hyatt House Irvine.  The room we had was very clean and comfortable.  Even though we did not get a suite, the room was spacious and even had a nice lounge couch the window.  The bath room was also clean and spacious with a good size shower area.  One of the bath room light was motion activated so that is really nice. Bed was really comfortable - was able to fall asleep easily. Even though the hotel was close by to John Wayne Airport, it was surprisingly quiet.  Also love the location as it’s close by to major malls like South Coast Plaza and also lots of restaurants etc.  Friendly and professional staff.  Will definitely come back.",August 2018,none,none,"Dear iluv2eatntravel, Thank you for your kind review.  We are looking forward to having the opportunity to host you again! Our Best, The Hyatt House Irvine Team",none,none,none,none,none,none,378,215
17 helpful votes,8 contributions,5.0 of 5 bubbles,"Excellent hotel, very clean (less than a year old) It is like staying in your own apt.",I wrote a review before in Dec 2017. We have now stayed here 4 different times. Each time is perfect. The location is near my son's house... so location is excellent. It is very clean! Everyone is very friendly and they brighten your day with their smiles. Love having coffee ready...gets your day started right. Excellent hot & cold breakfast area...yes it is Complimentary. We will be back again and again.,June 2018,none,none,"Dear DQuinn, We love having you here too!!  See you next time you are in town! Our Best, The Hyatt House Irvine Team",none,none,none,none,none,none,379,215
none,1 contribution,5.0 of 5 bubbles,Perfect for Business or Family Travel,Great location! Visited Irvine for business & family vacation & this hotel was perfect traveling with 2 small children! The suite’s kitchenette was fully stocked & all modern decor made the whole experience pleasant!,July 2018,none,none,"Dear spaulsen2018, Thank you for your kind review!  We're glad you enjoyed your time with us. Hope to see you back soon! Our Best, The Hyatt House Irvine Team",none,none,none,none,none,none,380,215
133 helpful votes,400 contributions,4.0 of 5 bubbles,Great place to stay.  Highly trained staff when it comes to customer care,"First of all, I don't know what that person was talking about with airport noise?  Maybe they were in an outside room?  Our room faced inside towards the pool.  We stayed 5 nights and not once did I hear a single airplane in spite of the airport proximity.  Pool closed at 10pm and no noise happened there after 10pm. The HFAC system provided plenty of white noise making it easy to sleep.  It wasn't loud in an annoying way at all. And it was effective.  We stayed in a King Suite so the room with the bed in it had an actual door.  There are King rooms that don't have the door.  Our son slept on the pull out couch which was more comfortable than most pull out couches.  The price is pushing $200/night but our room had a full size fridge with freezer, a cooktop, a microwave and a",August 2018,none,none,none,none,none,none,none,none,none,381,215
none,2 contributions,5.0 of 5 bubbles,Great hotel in convenient location.,"I stayed one night, I wanted to be near the beach but not deal with the parking issues at the beach. I was pleasantly surprised with the size and quality of the room. It was a great stay; I would definitely stay again when I am in orange county.",July 2018,none,none,"Dear edwardsjr, Thank you for your review!  We are glad to hear that you enjoyed our hotel!  We're looking forward to your next visit. Our Best, The Hyatt House Irvine Team",none,none,none,none,none,none,382,215
none,1 contribution,2.0 of 5 bubbles,Noisy room and other problems. Worst Hyatt I've stayed in.,"It's located on a road with 45mph traffic so you'll be able to hear cars whooshing by. Not to mention it's 1/2 mile from the airport so from 6AM to 10PM there will be airplane noise. If you're a light sleeper, do not stay here.  The double-pane windows do not seal out noise.  Even with earplugs I have trouble sleeping. My room also had problems with the sliding bathroom door.    On the plus side, it's conveniently located near major streets and freeways. That's pretty much the only plus side.",July 2018,none,none,"Thank you for your feedback. I apologize that your room was facing the city street on we are always happy to accommodate room location requests which are based upon availability. The airport does, on occasion, change the direction of how the planes take off, however we are set back a fair ways from the airport itself and I apologize if you were still able to hear planes between 6 am and 10 pm.  We sincerely appreciate all of the feedback you provided and do hope you provide us another opportunity to serve you again in the future.",none,none,none,none,none,none,383,215
none,6 contributions,5.0 of 5 bubbles,"The Hyatt house Hotel best place to stay in Irvine,CA","The Hyatt House Hotel Irine is a great Hotel to stay at for Business or Vacation. The Staff was great the room are very clean and hotel is close distance to everything  like the Beach, Disneyland local Restaurants and the John Wayne Airport.",July 2018,none,none,"Dear doneduardo702, Thank you for your kind review.  It was our pleasure to host you.  We're looking forward to doing the same next time you are in town. Our Best, The Hyatt House Irvine",none,none,none,none,none,none,384,215
12 helpful votes,54 contributions,5.0 of 5 bubbles,Incredible property,"In this age of ""Mc Hotels"" Where the volume of business provides an atmosphere of ""just don't care "" attitudes in most chain hotels. THIS PLACE DOES NOT FIT THAT. Such a nice clean modern property. The staff was amazing, From the valet to the bar tender. Service was great , food and drinks were great. The room was so nice and clean. Nice large bathroom. Parking was good (@16.00/Night) which I usually have a problem paying. I think that at the very least when you are spending money at a nice Hotel the parking should be included. But I get it, just another way to get more out of you. However in this case it was OK with me due to how nice the over all experience was. Check in staff always quick with a Good morning greeting or goodnight whatever the time was. I was very impressed",July 2018,none,none,none,none,none,none,none,none,none,385,215
none,2 contributions,5.0 of 5 bubbles,Great hotel!,Hotel was in great condition. The rooms were well cared for on a daily basis. The complimentary breakfast was terrific. The beds were very comfortable and made the weeklong stay for business go very smoothly.,July 2018,none,none,"Dear A4109LLrichardm,  Thank you so much for your kind feedback. We hope to see you again on a return visit.   All Our Best, The Hyatt House Irvine Team",none,none,none,none,none,none,386,215
1 helpful vote,1 contribution,3.0 of 5 bubbles,"New & Clean, but still needs some work","This hotel is beautiful. Clean rooms with plenty of space. Check in/out was easy, and breakfast was sufficient. There is a charge for parking, which I think should be included given the price of the rooms.   PRO's:  Check In (staff). Everyone we encountered was friendly. But Nick helped check us in. And he was amazing. Best customer service I received my entire week in Cali, hands down. He was pleasant and friendly, and gave us information about the area and additional amenities when housekeeping fell short.  Breakfast- basic, but good. Everything you could think of for breakfast + an omelet bar-which was a nice touch to have when standard scrambled eggs just was not going to cut it.   Rooms: beautiful, lots of space, and beds were super comfy.   Quiet: Being that its a newer",July 2018,none,none,none,none,none,none,none,none,none,387,215
10 helpful votes,17 contributions,5.0 of 5 bubbles,Clean & trendy hotel with friendly staff,"When I was looking for a hotel, I initially started my search in Los Angeles and Anaheim. After reading many very frightening reviews, I expanded my search to Irvine and stumbled upon Hyatt House Irvine. I've never stayed at a Hyatt hotel before, but I am aware of the stellar reputation that Hyatt and their sister hotels have. Even though the hotel was about an hour and a half from where I needed to go, I liked what I saw online (reviews, photos) and decided to just go for it. I was not disappointed. The hotel looks EXACTLY as it does in pictures. It is gorgeous, clean, and offers tons of amenities. The front desk staff was very nice, as was the valet, who cheerfully greeted us every morning even though we self-parked our car.   Speaking of parking, self-parking was $16 and",July 2018,none,none,"Dear sparkleapple,  Thank you for this sparkling review!!!  We love it when we’re able to delight. We will share your wonderful review with the team as compliments such as this mean so much!  We look forward to seeing you the next time you are out this way!  Our Best, The Hyatt House Irvine Team",none,none,none,none,none,none,388,215
none,1 contribution,5.0 of 5 bubbles,Group stay,"We stayed here as part of a lacrosse team tournament group.  Place was set up well for a large group, breakfast was great, and service was excellent.  Only complaint is the studio room very small for family of four.",June 2018,none,none,Thank you very much for your wonderful review. Please visit Hyatt.com for a full listing of available suites. We have a One Bedroom as well as a Specialty Suite that may be more suitable for your family of four.   We hope to see you again soon! Brett A.,none,none,none,none,none,none,389,215
1 helpful vote,3 contributions,5.0 of 5 bubbles,Great stay,"Had a great stay, staff was friendly and the room was clean that's all I need! Even though we didn't use it the room had a kitchenette complete with fridge, sink, dishwasher,  dish soap,  plates, utensils just perfect! Would be a great place to stay for days with family and save on eating out. Only reason I gave it a very good instead of excellent for location is there's really nothing around, mostly industrial. We went to a wedding nearby so it was perfect for us.",June 2018,none,none,"Dear toniaa1973,  Thank you so much for your wonderful review. We hope to have the opportunity to host you again soon!  All the Best, Brett A.",none,none,none,none,none,none,390,215
none,3 contributions,4.0 of 5 bubbles,Nice Facility,"The hotel and room were nice as one would expect from a Hyatt. Most of the hotel staff provided good service, but one agent disappointed me. Breakfast was good with many choices provided, and good buffet restockers and clean up personnel at breakfast.",June 2018,none,none,"Dear 930benitas, Thank you for your review. I’m sorry to hear that you had a bad experience with one of our associates. I would appreciate hearing details if you have the time. You can reach me at Brett.ambrose@hyatt.com or via phone at 949-936-4291.  My Best, Brett A.",none,none,none,none,none,none,391,215
4 helpful votes,3 contributions,5.0 of 5 bubbles,My daughter and I felt so safe here,"We were here for a water polo tournament and everyone was so helpful and kind. My daughter and I felt so safe. From the welcome desk to the bartender to the valet, everyone took the time to make us feel special.",June 2018,none,none,"Dear pattiasilva,  We’re so happy that you enjoyed your stay. We’ll be sure to pass along your wonderful comments to the team. It means a lot. We hope to see you again soon.  Our Best, Brett A.",none,none,none,none,none,none,392,215
6 helpful votes,14 contributions,5.0 of 5 bubbles,Wonderful stay at Hyatt House,"I wasn't sure I believed all the five-star reviews of this hotel, but we are so glad we did. One of the nicest hotel stays I have had in a long time. Our suite was comfortable and convenient, staff were friendly and helpful and I even made peace with using a parking garage. I would highly recommend this hotel, and hope to stay there again in the future. The young man tending the bar and the gentleman who helped us with the luggage cart were especially friendly and considerate. Kudos to the management.",June 2018,none,none,"Dear deedeeSoCal,  We’re glad you believed all the five star reviews too!  Thank you for staying with us and posting this incredible review. We are most grateful. We look forward to seeing you back soon!  Our Best, Brett & the Hyatt House Irvine Team",none,none,none,none,none,none,393,215
none,2 contributions,5.0 of 5 bubbles,"Great property, super clean, friendly staff.","I've stayed at this property multiple times because of the excellent rooms, good breakfast, and friendly staff.  The location is fairly quiet and I would recommend this to business travelers or families",June 2018,none,none,"Dear dweber580,  We appreciate your kind review. We also appreciate being your hotel of choice while staying in Irvine. We look forward to seeing you next time!  Our Best, Brett & the Hyatt House Irvine Team",none,none,none,none,none,none,394,215
8 helpful votes,7 contributions,4.0 of 5 bubbles,Nice and new,A bit hard to find. Nice but small rooms. Check-in was good. The bartender Netzer I think was awesome. I offered him a job but my restaurant is 1500 miles away. THe breakfast was great and well organized. Rooms are quiet. Nice mid-range choice.,June 2018,none,none,"Thanks for your kind feedback Gordon T. Let me know next time you are in town so we can get you into one of our many suites.   My Best, Brett Ambrose General Manager",none,none,none,none,none,none,395,215
none,1 contribution,5.0 of 5 bubbles,Very good experience,We had a very good experience here. Room and hotel looks clean and taken care of. Rooms look more like an apartment more than a hotel. Breakfast was very good. Many healthy selections. Customer service is very good as well. We’ll be back!,June 2018,none,none,"Dear Mommacubs,  We appreciate you taking the time to leave this wonderful review. We’re looking forward to having you back!  Sincerely, Brett Ambrose General Manager",none,none,none,none,none,none,396,215
none,2 contributions,5.0 of 5 bubbles,Excellent Hotel!,Excellent upscale hotel with great room layouts that make your travel expierence so accommodating! I highly recommend this hotel to anyone and will be looking to Hyatt for all future trips because of everything they had to offer.,June 2018,none,none,"Dear mc1339,  We really appreciate your excellent review. Make sure to sign up for World of Hyatt in case you already have not so you can start earning points that can be used to redeem for free nights. We hope to see you again soon!  Sincerely, Brett A General Manager",none,none,none,none,none,none,397,215
none,3 contributions,5.0 of 5 bubbles,Emergancy relocation,"Originally I had booked at another hotel, however, my room was not ready and they were overbooked. At the last minute the Hyatt was able to accommodate myself and my son. I have severe allergies  and they went above and beyond to rearrange the room to benefit my health.  Thank you so much Hyatt!!",June 2018,none,none,"Dear Andrea B,  I’m so glad we could accommodate you and your son!  We look forward to the next opportunity to have you in our hotel.  All the Best, Brett Ambrose General Manager",none,none,none,none,none,none,398,215
1 helpful vote,4 contributions,5.0 of 5 bubbles,Awesome hotel with a great value!,"We were shopping around the hotels in Irvine and Newport Beach area, and we came across Hyatt House in Irvine.  It has everything we need: big and comfortable suite, modern looking, clean, complimentary wifi, airport shuttle, and Full breakfast!",June 2018,none,none,"Dear Frank_orange,  Thank you for posting this awesome review!  Glad to hear our accommodations did not disappoint. We look forward to welcoming you back!  Sincerely, Brett A General Manager",none,none,none,none,none,none,399,215
none,2 contributions,5.0 of 5 bubbles,Hyatt House / Home away from home,My home away from home provides a pleasant home environment while visiting family in Orange. Conveniently located near John Wayne Airport and my family’s residence.  Only complaint is high charge for parking on hotel property.,June 2018,none,none,"Dear ornery622018,  We strive to be our guest’s home away from home so we are very glad to hear we are succeeding.  We hope to see you back again soon!  Sincerely, Brett A General Manager",none,none,none,none,none,none,400,215
