Helpful Vote,Contributions,Overall Rating,Summary Heading,Summary,Date of Stay,Room tip,Trip Type,Manager Response,Location Rating,Cleanliness Rating,Service Rating,Value Rating,Rooms Rating,Sleep Quality Rating,Review Number,Index
82 helpful votes,229 contributions,5.0 of 5 bubbles,Great customer service,"The staff at this hotel are amazing, very friendly, helpful and professional. Hotel is great, great choices for breakfast. Comfortable room, had a great sleep. Also central location, I would recommend this hotel.",November 2018,none,none,"Hello there Marycentral2013!  Wow, thank you very much for the kind words about your stay with us. Our team works hard every day to make sure all of our guests feel right at home when they walk through our lobby doors, and it is very humbling to hear their efforts are recognized. We are very happy to hear you enjoyed all aspects of your stay from our clean rooms, to the great selection of our complimentary breakfast. Thank you for choosing the Holiday Inn Express Newport Beach and we hope to see you again very soon.",none,none,none,none,none,none,306,99
none,1 contribution,2.0 of 5 bubbles,I'm Not sure,I'm not entirely sure as to how to rank this hotel. It was close to where my wedding was located. It was a little cheap close to a motel. Some of the towels were dirty. It was comfortable but not for the price. The Hyatt was similarly priced. The workers were nice which is why I gave it a little higher rating.,November 2018,none,none,"Hello Paradise57562079908,  Thank you for your honest feedback regarding your recent stay at the Holiday Inn Express Newport Beach. I am glad to hear that our team provided you with excellent service as they are known to do. Although I am sorry to hear that you did not feel you got the full value of your stay. Please know that your experience and comments are very important to us. Our team strives to provide every guest with a home away from home. We will take this feedback and take the proper steps in making sure our future guests do not run into these issues, and receive the full value of their stay. Thank you again for sharing your experience, it was pleasure having you.",none,none,none,none,none,none,307,99
none,1 contribution,5.0 of 5 bubbles,Great stay!,"Had a fantastic stay! Very accommodating to the fact that I needed an early checkin for bedrest (medical orders). Room was great, quiet and relaxing. Parking did cost $15 which was the only downside but I can look past that.",November 2018,none,none,"Hello Explorer45337599223!  Thank you very much for letting us know how much you enjoyed your stay at the Holiday Inn Express Newport Beach. We are very happy to hear that our team was able to accommodate you with a room earlier in the day. It is great to hear that you were able to relax in our clean rooms, as we are always aiming in exceeding our guests’ expectations. Thank you again for sharing your experience, and we hope you get the opportunity to comeback to Newport Beach for leisure purposes, and we are able to host you again!",none,none,none,none,none,none,308,99
none,1 contribution,5.0 of 5 bubbles,How i fell in love!!,"I usually hate staying in hotel, I never get great customer care and over all just feel like a number or a nuisance to the hotel. But when I came to this wonderfully kept Newport beach establishment I was actually GREATED with a nice hi how are you from the front desk agent. her smile totally turned my day around! she was so helpful giving me ample amount of ideas and things to do for fun when I'm not at work and recommended some wonderful restaurants/bars. She was a joy to talk to and greeted me as I entered and left, she helped make it feel like home. I cant wait to come back to this wonderful hotel it was a treat to experience Newport for the first  time here.  thank you for the wonderful experience Ms. Tatiana!",October 2018,none,none,"Hello Getaway826777!  Thank you very much for your wonderful review! I very much appreciate hearing that our hotel surpassed your expectations and that our team was able to provide you with a home away from home.  Our team strives every day to make sure all of our guests receive the ultimate comfort and service. They will be very glad to hear that their efforts do not go unnoticed. We hope you were able to visit some of the destinations recommended by Tatiana and got to enjoy the beautiful city of Newport Beach. Please feel free to comeback anytime, it would be a pleasure to host you again.",none,none,none,none,none,none,309,99
none,9 contributions,5.0 of 5 bubbles,Loved It!,"I really liked this Holiday Inn Express.  It was attractive, had great amenities, and was very close to the beach.  The breakfast served in the morning was wonderful, with lots of choices.  Staff were very nice, very friendly.  I will definitely stay here again when I travel to the Newport Beach area.",October 2018,none,none,Hey there Patricia!  We loved having you as well! Thank you for your sharing your experience about your stay. We are very happy to hear that we were able to be a part of your visit to Newport Beach. Your thoughts about your trip are very important to us and we agree that the complimentary breakfast is tasty with plenty of options that will satisfy a variety of preferences. We are glad to hear that we have a new face to look out for and we will be eagerly waiting to see you again soon!,none,none,none,none,none,none,310,99
none,2 contributions,5.0 of 5 bubbles,Great room!,Great room comfortable beds and very clean. Love belonging to your rewards program and I have yet to find anything wrong with Holiday Inn Express   Cleaning staff excellent and no complaints about anything,October 2018,none,none,"Hey there Poohbear1045!  Thank you for providing us with feedback about your stay! We are very happy to hear that you enjoyed your accomodations and your visit to Newport Beach. Our team is proud you be able to provide you with a stay that is beyond your expectations. Thank you as well for being a part of our loyalty program and choosing the Holiday Inn Express as your choice for hotel. As a member, the more you stay, the perks you get! We hope your visit was a memorable one, please visit us anytime!",none,none,none,none,none,none,311,99
7 helpful votes,20 contributions,5.0 of 5 bubbles,Great stay,"Clean, has extras you may need, great breakfasts, friendly, good location not right in the middle of things but just close enough, safe area.  Not too much not too little...perfect for the price.  You can't go wrong .",October 2018,none,none,"Hello there Rhonda2014! Great to hear about how much you enjoyed your stay and how we exceeded your expectations! Thank you for sharing your experience with us. Our team strives every day to make sure our guests feel at home and it is humbling to hear when our guests truly enjoy themselves. It was a pleasure hosting you, and we hope to get to see you again real soon.",none,none,none,none,none,none,312,99
none,1 contribution,4.0 of 5 bubbles,Great little hotel,"The hotel is in a good location in Newport Beach, and is within walking distance to bars/restaurants etc..The pool was heated and had a nice hot tub. The continental breakfast was great and the staff was very welcoming.",October 2018,none,none,"Greetings Marytish! Thank you for your kind feedback about your stay at the Holiday Inn Express Newport Beach.  We are delighted to hear how much you enjoyed your visit, from the central location of Newport Coast to the wide selection of our complimentary hot breakfast. Our team is committed to making sure all of our guests feel as if they are at home away from home and I hope you felt that in our service. Thank you for letting us be a part of your trip and we hope to see you again in the future.",none,none,none,none,none,none,313,99
none,1 contribution,5.0 of 5 bubbles,A Day Away!,"This is a very nice Hotel, excellent staff, rooms are clean, a great breakfast and a very good rate for Newport Beach, California.  This is a good location, it’s near restaurants and easy walk to the pier.",October 2018,none,none,"Greetings Parkm722018! Thank you so very much for your gracious review.  It is so humbling to hear you enjoyed your stay with us as our team strives every day to make sure every guest has a pleasant stay. It brings it all home when we hear guests say they enjoyed themselves. Our team will be delighted to hear their hard work paid off and that we surpassed your expectations. We cannot thank you enough for your feedback, and we would be honored to host you on your return to Newport Beach.",none,none,none,none,none,none,314,99
none,1 contribution,5.0 of 5 bubbles,5 stars all the way,"This was our first time in Newport beach and the occasion was our 5 year anniversary. Lindsey made our experience the most memorable.... she went high and above to make it special for us. The room had very sweet treats just to put the icing in the cake. The rooms are clean, pool amazing and the staff is all awesome. The breakfast is so good, perfect way to start your day. Thanks to the staff and especially Lindsey... see you guys soon.",October 2018,none,none,"Greetings Jennw44! Thank you for your appreciation regarding your special stay at the Holiday Inn Express Newport Beach. Thank you for letting us be a part of such a special occasion and congratulations on the milestone. Lindsey will be delighted to hear your shout out to her. It is very pleasing to hear that we were able to surpass your expectations with our excellent service and hotel amenities. We hope you were able to enjoy all that Newport Beach has to offer for your visit, and we hope to see you on your next visit in the future!",none,none,none,none,none,none,315,99
5 helpful votes,9 contributions,4.0 of 5 bubbles,Great Service,"The staff were as friendly and personable as you would ever ask for.  Kind, generous, friendly truly made this stay at this hotel a wonderful experience.  The breakfast was not a typical Holiday Inn Express one...yes as far as the menu may go but whomever is putting it out and putting it together has gone above and beyond.  It was the best ever.   I loved this place more, just for the people and cleanliness than anything else.",October 2018,none,none,"Hello there Rodney! Thank you for taking the time to let us know about your stay at the Holiday Inn Express Newport Beach. We are very glad to hear that you enjoyed your accommodations and the excellent service from our staff. Our team is committed to providing all of our guests with a comfortable stay, and provide them with a home away from home. Our breakfast team especially will be delighted to hear that you enjoyed the breakfast as we recently revamped it just this past July. Thank you for letting us be a part of your visit to Newport Beach, it was a pleasure having you and we hope to see you again soon.",none,none,none,none,none,none,316,99
15 helpful votes,22 contributions,2.0 of 5 bubbles,"Wanted to like it, but funky odor was a problem","I really wanted to like this hotel, and there were some positives, but they were outweighed by the negatives. The biggest problem was the smell of the rooms. The first room we were given had quite a strong, funky odor that was nauseating after awhile. I had to ask about a new room. The staff were very accommodating and offered a different room. Great! Unfortunately, this room only smelled a little bit better. Honestly I was relieved to leave because of this. On the bright side, the breakfast was appreciated, and the staff were very friendly and helpful. Location was close to a lot of Newport Beach attractions. But the odor of not just one, but both rooms we were given, was enough to make me choose a different spot next time.",October 2018,none,none,"Greetings Psleavitt, Thank you for letting us know about your recent experience at the Holiday Inn Express Newport Beach. I would like to take this opportunity to restate our commitment to provide excellent service and accommodations to all of our guests. I deeply apologize for the inconveniences you experienced during your stay with us. I would like you to know that your opinion counts and proper steps are being taken to handle the issues you had. We work hard every day to maintain our standards through training and learning. Please accept my humble apologies, and please contact us directly and ask for the general manager or sales manager should you choose to stay with us again. Thank you again, and we hope to host you again.",none,none,none,none,none,none,317,99
none,1 contribution,5.0 of 5 bubbles,room and employees,"Nice and clean room ,very friendly employees. There are charging for parking even you are guest $15Bath room clean but there is some smell when we flushed. Nice area easy to find the hotel on the coast highways.",October 2018,none,none,"Greetings Lardnah! Thank you very much for your awesome review about your stay at the Holiday Inn Express Newport Beach. We are very glad to hear you enjoyed our clean rooms and great service from our team members. Our team is committed to making sure every guest has a memorable stay by ensuring everyone feels welcomed and comfortable as if they were right at home. Please feel free to come back anytime, and our team will welcome you with open arms!",none,none,none,none,none,none,318,99
66 helpful votes,81 contributions,5.0 of 5 bubbles,Great hotel choice in Newport,This hotel has a convenient location (walkable to several restaurants and a Starbucks).  The pool area is clean and welcoming.   The free breakfast was perfect and my son enjoyed the automatic pancake machine.  The women running the breakfast were lovely and helpful and one of them went out of their way to get me a cup of ice since they didn’t have any in the breakfast room.  Front desk clerks were pleasant and efficient.,September 2018,none,none,"Greetings Jennifer J! I cannot thank you enough for the wonderful things you have said about your stay at the Holiday Inn Express Newport Beach. Our team will be excited to hear that their efforts do not go unnoticed, they will appreciate the shout out. We are happy to know that out hotel was fit to your needs and the pancake was a big hit with your son. We hope the rest of your visit to Newport Beach was just as a big hit, and we hope you see you again on your next visit!",none,none,none,none,none,none,319,99
none,1 contribution,3.0 of 5 bubbles,our stay,"my wife got sick from the breakfast.. had a terrible day while I was off on business and when I returned we checked out early and did not stay the second day.  So when I checked out that evening I mentioned this information to the front desk person, she said she was sorry, nothing else was mentioned, she did not call for a manager to ask what the problem was so we left.",September 2018,none,none,"Hello Dnashoasis,   Thank you for letting us know about your experience at our hotel. I deeply apologize for the issues you came across during your stay. It is our mission to ensure that every guest receives the upmost comfort in their accommodations during their stay, and I am sorry to hear about your experience. Please know that your opinion is important and management has taken the appropriate measures and proper investigation to make sure this does not happen to other guests. We work diligently to maintain high standards and take pride in our service. Thank you again for you candid review, it was a pleasure hosting you.",none,none,none,none,none,none,320,99
8 helpful votes,8 contributions,4.0 of 5 bubbles,Good value in expensive area,"We stayed here during a recent visit. I used to live in HB, and we didn’t want to run back to LA one night, so this place was quite nice. Good, small pool, with a jacuzzi. Rooms plenty big. Nice staff.",August 2018,none,none,"Hello there CCapot!  Thank you for letting us know about your stay at the Holiday Inn Express Newport Beach. We really enjoy hearing from our guests as we work hard on a daily basis you make sure we are ready for you. We are happy to hear your pit stop in Newport Beach was better than you expected, and you were not too far off from your old stomping grounds! Thank you again for your kind words and please come back to visit again soon.",none,none,none,none,none,none,321,99
60 helpful votes,145 contributions,4.0 of 5 bubbles,"Great Location, Nice Rooms and Nice People","Was able to spend a few days at the beach and chose the HI Express Newport Beach due to its location. Rooms are fine and the people were great, helpful, and friendly. The easy morning breakfast was a great bargain and made starting the day so much nicer. If you are going to be in the Laguna Beach area this is a great place to stay.",September 2018,none,none,"Hello there Mr. JohnM,  Thank you for taking the opportunity for letting us know how your stay went at the Holiday Inn Express Newport Beach. We are very glad to hear that you enjoyed our hotel and team. We are always working towards providing our guests with a home away from home in order to make sure every guest experience is a comforting one.  Thank you for your kind remarks and we hope to see you again on your next visit to Orange County.",none,none,none,none,none,none,322,99
none,1 contribution,3.0 of 5 bubbles,Business,"Disappointing this time. Bathroom wasn’t cleaned very well. I stay at this motel frequently and have never been disappointed in the past. Also, the room did not have a do not disturb sign to place outside the door.",August 2018,none,none,"Hello Belljet8or, Thank you for letting us know about your most recent stay at the Holiday Inn Express Newport Beach.  We really appreciate your patronage to our hotel. I would like to take this time to express our commitment to providing a home away from home to all of our guests. I would like to deeply apologize for the inconveniences you experienced during this stay. Please be aware that we work hard at keeping our standards up to par, and the proper steps are being taken to make sure this does not happen to our future guests. Thank you for letting us know, and we hope to see you again at our hotel for your next business trip.",none,none,none,none,none,none,323,99
none,1 contribution,4.0 of 5 bubbles,Nice hotel,"Overall a very nice hotel. Room was clean, convenient location-walking distance to the pier. Issue with parking space, one night we had to park on the street due to no available space ( I guess people visiting bar next door parked on hotel property). Our parking fee was waived though.",August 2018,none,none,"Greetings JustynaAZ! Thank you for your voicing about your stay at the Holiday Inn Express Newport Beach! I am delighted to hear you had a pleasant stay and you were able to benefit from our convenient location. I always like to recommend guests to familiarize themselves with Newport Beach by foot, there is so much to see from a street point-of-view. I am sorry to hear about the parking situation, we do enforce our parking policy for all vehicles parking overnight for that same reason, but I am glad to hear that our front desk staff were able to take care of you. It was a pleasure having you with us and I hope to see you again on your next visit.",none,none,none,none,none,none,324,99
none,1 contribution,4.0 of 5 bubbles,Bring back the original cinnamen roll,Love this location! Close to Newport Beach. The breakfast is always great. Best gravy! I have to say I miss the old cinnamon rolls. I can get Cinnabon at the mall. There was no other place than the Holiday Inn Express to get the original flakey cinnamon roll. I would stay just for that reason. Please consider bringing that back when this contract is over.,August 2018,none,none,"Hello Regina!  Thank you very much for taking the time to give us your opinion on your stay at the Holiday Inn Express Newport Beach. We are very glad to hear you enjoyed our comfortable beds and excellent breakfast. Yes it is true, we recently revamped the breakfast that included a switch in our cinnamon rolls, and perhaps we can find a happy medium in the near future. Thank you for staying with us and we look forward to seeing you again on your next trip to Newport Beach!",none,none,none,none,none,none,325,99
3 helpful votes,5 contributions,4.0 of 5 bubbles,"Value Thumbs Up- Simple, functional, great service, good location","Me, my wife and son stayed two nights at the Holiday Inn Express Newport Beach in July of 2018.  We had business in Irvine and pleasure on the beach so the Goldie Locks location was excellent.  The hotel is situated on Pacific Coast Highway (right where it splits into West Coast Highway) about two miles from the Newport Beach proper and maybe 15 minutes from John Wayne airport in Irvine.  It is in a light commercial area with several restaurants nearby, along with some shops, boat sales/service shops, and car dealerships (ahhhh.... Newport).  It is directly across the highway from an inlet of Newport Bay, but to get to the beach there is no crow-fly route.  If you like to walk, it's not bad, but not terribly scenic along the highway and part of the inlet.  The hotel itself is a",July 2018,none,none,"Hello ThreeNickles! Can I just say, wow (insert slow clap here,) thank you so very much for that wonderful, detailed review about your stay at the Holiday Inn Express Newport Beach. We are beyond delighted to hear that we exceeded your expectations, it is our very goal to be able to exceed the expectations of all of guests. It really seems you fully enjoyed everything our hotel and Newport has to offer. From our cloud-top mattresses, to our excellent breakfast and breakfast team, I am pleased to hear you found it convenient and of value to you and your family. Thank you again for your kind summary and we hope to have the pleasure of hosting your family the next time your plans bring you to Orange County.",none,none,none,none,none,none,326,99
1 helpful vote,7 contributions,5.0 of 5 bubbles,Terrific Staff!,"I was staying here with my husband after my knee surgery. The staff was absolutely terrific in helping us out by freezing my ice packs for me, lending us a wheel chair and just being accommodating in any way they could. It really was terrific. The breakfast area was nice and roomy. The staff in there were very helpful. The breakfast itself everyday was also wonderful to have, so we only had to purchase meals twice a day.",July 2018,none,none,"Hey there SummerSusieb! Wow thank you so much for your raving review! Our team is proud to know that they were able to make your recovery as smooth as possible! Our goals include providing our guests with a home away from home experience to make their stay a memorable one. We are very glad to hear you were able to enjoy our hotel and amenities, and that they were of great value to you. We hope we are able to host you again under more pleasurable circumstances.",none,none,none,none,none,none,327,99
none,1 contribution,4.0 of 5 bubbles,Clean and new,"Clean and new.  A little tricky to find, but in a very convenient location. The beds were comfortable and the room felt clean. I had totally forgot that they offered breakfast, so that was a nice surprise.",August 2018,none,none,"Hello leeckerchner!	 Thank you very much for reviewing your stay at the Holiday Inn Express Newport Beach. We love hearing from our guests as we are always looking for ways to improve. I am happy to hear that you had a delightful stay. We are a recently renovated location so it is good to know that you appreciate our new look. I will say however, that with people driving down Pacific Coast Highway, a lot of people will zoom right by it! Once you get here, it is close to various great locations. Thank you again for choosing us for your stay, we hope we get to see you again soon!",none,none,none,none,none,none,328,99
none,1 contribution,5.0 of 5 bubbles,Free nights,"As a frequent business user of Holiday Inn and platinum member, I had collected enough points for a few free nights.  As part of our vacation visiting family and friends across California, I decided to use my points for a couple of nights at this hotel on Newport Beach.  On vacation we would normally stay at more expensive hotels (Hyatt Regency last time in this area) but I must say that the HI express was every bit as good and in some aspects even exceeded more expensive properties.  With the hotel being small I felt the staff gave a more personal touch from the reception to housekeeping.  No stupid resort fees ($15/night for parking only) and with no onsite restaurant it forced us to look for suitable dining experiences nearby of which there are plenty.  Although not directly",August 2018,none,none,"Greetings Mr. th0masb0yd! I really cannot thank you enough for this raving review! It is such a humbling feeling knowing we were able to provide you with such a memorable stay at the Holiday Inn Express Newport Beach. One of our hotel mottos is to make our guests feel as if they are walking into a Home Away from Home, and our team really takes that to heart and greats every guest like family to make them feel as comfortable as possible.  I am glad your family was able to take advantage of the walking opportunities our hotel allows. I love being able to take on the city by foot, it allows for a more adventurous experience. I hope your family is resting easy back at home, and I cannot wait until we are able to host you again.",none,none,none,none,none,none,329,99
none,1 contribution,4.0 of 5 bubbles,Trash Left Behind,The room as very nice! It was located across the street where we needed to be... which was GREAT! The only bad thing I noticed was a wood skewer that was left behind next to the coffee maker. It was covered with food and it grossed me out!,August 2018,none,none,"Greetings fellow traveler! Thank you for sharing your experience at the Holiday Inn Express Newport Beach, we really appreciate hearing from our guests as we are always working towards improving guest experience. I am so sorry this unfortunate even happened to you, I will definitely make our management team aware of this as well as the housekeeping department, thank you for bringing it up to our attention. I am, however pleased to hear that we were exactly where you needed us to be and that you were able to enjoy our proximity of where you needed to be. Thank you again for staying with us and we hope to see you again real soon!",none,none,none,none,none,none,330,99
none,1 contribution,5.0 of 5 bubbles,Its was great,"Everything at the holiday inn was great. I even had a female emergency and they were able to help out. Thanks so much to the front desk. Breakfast was actual very good, actually had a great taste on plain eggs, then the omelette was amazing with its pepper inside of it 5 stars for me and at a hotel. Also I left my wallet and they contacted me as soon as they found it and sent it on it's way back to me",August 2018,none,none,"Greetings Alcolon65! Well thank you very much to taking the time to write about your stay the Holiday Inn Express Newport Beach, we love hearing from our guests! It is very pleasing to hear to that our front desk team was able to take of you in a time when you really needed it. I am also very glad you enjoyed breakfast as it recently got a facelift just a couple weeks ago, it seems so be paying off! All-in-all it sounds as your stay was everything you envisioned and our rockstar team just knocked it out of the park. I just hope you made it out of the hotel to enjoy everything else Newport has to offer! Thank you again for the shout out, hope you are all rested from your vacation, and we hope to see you again next time you are in Newport Beach!",none,none,none,none,none,none,331,99
31 helpful votes,58 contributions,3.0 of 5 bubbles,great location,"loved the location, so close to bars,restaurants and the beach.  the staff was nice and let us have breakfast even though we missed the cut off time.  Rooms were nice and clean.  parking was good. lobby was nice it was newly renovated.",March 2018,none,none,"Greetings fellow traveler Nadia M! Thank you for sharing your experience regarding your stay at the Holiday Inn Express Newport Beach, we loving hearing from our guests and your opinion is very important to us. So great to hear you enjoyed the hotel and its proximity to various restaurants and only a short ride to the beach! I am very pleased to hear that we were able to offer you breakfast items after hours! Our team will appreciate the shout out, as they work very hard to make sure every guest is taken care of. Thank you again for the kind review and we hope we have the pleasure of hosting you again.",none,none,none,none,none,none,332,99
none,1 contribution,2.0 of 5 bubbles,Average Rooms,The rooms were not as bad. The rooms were ok and average. I think it should be a little better. My room wasn't ready and I watch 4 people check in and receive their key to go to their room. I didn't make it a big deal because their employees great customer service. So I didn't complain.,August 2018,none,none,"Good Morning Jamjerlee, Thank you for sharing your experience with us regarding your stay at the Holiday Inn Express Newport Beach. We appreciate every review we receive from our guests as we are always working towards improving guest satisfaction. In your case, I am sorry to hear your stay was not as you expected. Early check-ins are possible depending on availability, and we have more double queens then kings so it just depends on room type. I apologize for your room accommodations, we are working on improving guest rooms. Rest assured that your opinion is important, heard, and taken into consideration. Thank you again for sharing, it was a pleasure having you.",none,none,none,none,none,none,333,99
none,1 contribution,5.0 of 5 bubbles,Great place to stay and fantastic price,"I had never stayed at a Holiday Inn Express before and I must say I was very pleased! The staff was very professional and helpful, the hotel was clean, rooms were comfortable. I will be back for another visit.",August 2018,none,none,"Hey there Janschardt!   Thank you so much for sharing your experience with us! It is wonderful to hear that you had an excellent stay and that we were able to make a lasting first impression on you! Our team will be very excited to hear about what you had to say as they collectively work very hard to make sure that every guest feels at home when they are staying at the Holiday Inn Express Newport Beach. Please feel free to come back anytime, we would love to see you again!",none,none,none,none,none,none,334,99
2 helpful votes,3 contributions,5.0 of 5 bubbles,The best Holiday Inn I've ever stayed in,"The gym is the best, the food is better than any hotels I've eaten at and most of all, the staff is excellent.They're very friendly, courteous and accommodating. The price can be a little less especially the room isn't much bigger than most. The only complaint I have isnwe have to pay for parking when guest parking should be provided.",August 2018,none,none,"Greetings Atbblaums!  Wow thank you for that raving review! It is so humbling to hear about how our guests enjoyed themselves while staying at the Holiday Inn Express Newport Beach.  I am pleased that you were able to enjoy several of the amenities our hotel has to offer that I hope you were able to get out for a bit and enjoy Newport Beach as well! I will make sure to share your notes with my team, and we all hope to see you again real soon!",none,none,none,none,none,none,335,99
5 helpful votes,7 contributions,5.0 of 5 bubbles,Newport Beach,"We love this location - close the good restaurants, easy access to I-55, we will return.  close to Orange County Fair - water activities - airports and highways.  Staff was helpful - good breakfast selection - clean - wonderful staff",May 2018,none,none,"Greetings Eloise823! Thank you for the love and for recognizing our team! We sure do appreciate hearing back from our guests as we are always looking for ways to improve. I am so happy to hear that your stay was everything you envisioned and then some! The Holiday Inn Express Newport Beach is situated in a great spot on Pacific Coast Highway, just moments away from all the locations you mentioned and so much more! Also, great to hear positive feedback from our breakfast area as well as we just remodeled that area, we are so jazzed about it. Thank you for your review and we will be patiently awaiting your return!",none,none,none,none,none,none,336,99
none,2 contributions,5.0 of 5 bubbles,Our Favorite Place to Stay,"We have stayed at the Holiday Inn Express in Newport Beach every summer for the past seven or eight years.  It's convenient, well-located, and offers everything we could want.  The staff is extremely friendly and helpful, really going the extra mile to make a stay satisfying.  On our last trip in July, both Arturo and Tatiana were warm and welcoming, even offering to carry our bags.  They readily agreed to split our bill four ways, something many hotels refuse to do.  The rooms are comfortable with the best mattresses every.  I can count on a good night's sleep with every stay.  The setting is quiet in spite of being located right on the Pacific Coast Highway.  Rooms are equipped with coffee makers and refrigerators which are handy for picnics and trips to the beach.  Plenty of",July 2018,none,none,"Happy Monday Laura C, I sure hope you feel refreshed from your vacation! I cannot thank you enough for this amazing review about your stay at the Holiday Inn Express Newport Beach, and for recognizing our staff. You touched on every key point of our hotel, we should hire you on! It is so humbling to come in on a Monday morning and seeing such a detailed review describing your great stay here. Thank you for choosing us as your home away from home time and time again, I am so glad to have as part of our IHG family.",none,none,none,none,none,none,337,99
1 helpful vote,4 contributions,4.0 of 5 bubbles,Great spot in Newport Beach,"HIE thinks of everything for the business traveler. Great bed, productive workspace, nice TV, good breakfast. My room was close to the lobby but quiet. Location of hotel was nice, too. Only wish I had had more time to enjoy the area.",July 2018,none,none,"Greetings j0rdiprats! Thank you for your great review! We love hearing from our guests! Here at the Holiday Inn Express, we know what it takes to get a great jumpstart to the day. From soft pillows and fresh sheets to a peaceful rest and great breakfast, you can count on us to set you up for success.  It satisfies me when a guest feels at ease when they stay with us and you are exhibit A! I say next time sneak in an extra day and enjoy the beautiful beaches there are to explore!",none,none,none,none,none,none,338,99
none,1 contribution,5.0 of 5 bubbles,great beds,"hotel clean and well stocked....but the best part were the beds...super soft and comfy with pillows the same...pool looked small but swimmable ocean was so close by, we had no interest using pool.  Lots of great restaurants and sights within walking distance but be ready to pay top dollar for quality.",July 2018,none,none,"Greetings Friend!  Thank you for taking the time to review your stay at the Holiday Inn Express Newport Beach, every guest feedback is very important to us. I am very happy to hear that you enjoyed your stay, and that you were able to relax on our pillow-soft beds! I agree that when the ocean is just moments away, our pool tends to get looked over.  I am glad to hear you were able to enjoy our amenities, and receive your full value as we are always working on improving our guests’ satisfaction.  Thank you again for choosing us as part of your vacation, and we would love to see you again soon.",none,none,none,none,none,none,339,99
56 helpful votes,274 contributions,4.0 of 5 bubbles,Friendly Service,When I think of Holiday Inn Express I picture a 4 or 5 story building. Was surprised to see a standard 2 story building  in the middle of a block on the main road. A  2 1/2 ⭐️ hotel. It is strange that a building with an elevator put you on a landing where you still had to get your luggage up and down four steps. The room was clean but dated. Bed was comfortable. Free breakfast is what you would expect. There is a pancake making machine instead of a waffle maker that many similar hotels have.  The $15 parking charge is a joke. This is the new way to make extra money while offering a decent room rate.  If it weren’t for the pleasant front desk this would be a three not a four hotel.,July 2018,none,none,"Hello Neil K, Thank you very much for taking the opportunity to share your experience.  Every guest feedback is very important to us in improving guest comfort.  Unfortunately, I am sorry your stay was not what you expected. I apologize that the placement of the elevator landing was not communicated to you, but I am glad to hear that our front desk team were pleasant to interact with. Please be advised that I will take all the notes from your feedback and review them with the rest of my team in hopes of improving for our future guests. Thank you again, and we hope to have the chance to host you again soon.",none,none,none,none,none,none,340,99
27 helpful votes,6 contributions,3.0 of 5 bubbles,Get what you get,"The Rooms are small and dated in their furnishings. The staff was very polite, which helps. Sadly the parking was $15 a car and price was more than value even before charging $15 for an open parking lot.",July 2018,none,none,"Greetings DRDeck,  I sincerely apologize that your stay with us did not meet to your satisfaction. Our staff strives to ensure that hotel standards are being met and that every guest feels at home, and in this we have failed you.  Our management team will also work on making sure that guests feel that they are receiving their full value for their money when booking with our hotel. Please accept my humble apology and I do appreciate the feedback we have received from you.",none,none,none,none,none,none,341,99
none,2 contributions,5.0 of 5 bubbles,"Clean, affordable","This hotel is clean, comfortable and affordable. No minimum stay required before the 4th of July.  Front desk clerks were nice.  A hot breakfast with many options was included.  Refrigerator and microwave in the room were also clean.",July 2018,none,none,"Greetings Kristi P,  Thank you for the wonderful words about your stay.  I am happy to hear you were beyond satisfied with your accommodations during your time here. Our team works very hard to make sure that your stay goes as smooth as possible, and that goes from the breakfast options, to the comfort of your room. We hope to see you again in the near future.",none,none,none,none,none,none,342,99
none,1 contribution,4.0 of 5 bubbles,"Clean, comfy hotel","This hotel, our room included, was very clean. The beds and pillows were comfortable. Having a microwave and fridge in room came in handy. The pool and spa were nice, except one jet was broken in the spa. Same breakfast choices all four days in a row got a bit boring. Being close to the harbor, and in walking distance to some shops and restaurants, was nice. All employees we encountered were very friendly. Overall, this was a good value for our money and I'm glad we chose to stay here.",May 2018,none,none,"Hello Ivamy2018,  So happy to hear you enjoyed your stay with us in your trip to Newport Beach. I am also happy to hear that you were able to enjoy the various locations near our hotel. I am sorry that our breakfast options became limited as you went on with your stay. I would like to share that we do strive to keep up with our guests' needs, so beginning July 14, 2018, Holiday Inn Express will be rolling out a fresh new breakfast concept ready for your return. Thank you for your gracious review, and we hope to see you next time you are in town!",none,none,none,none,none,none,343,99
none,1 contribution,5.0 of 5 bubbles,Lion Materials LLC,Over all great services ..The room was very comfortable and all employees were very pleasant and accomidating .Great resturant opened next door ... Go see Joe!!!  He is the manager..  @ Rocks.Bar and Grill..,May 2018,none,none,none,none,none,none,none,none,none,344,99
none,3 contributions,5.0 of 5 bubbles,"Friendly, clean and an upgrade!!!","Hubs and I checked in and were delighted to be offer an upgrade to a roomy suite, with a huge TV, because of my gold IHG status. Very comfortable, could enjoy the TV from sofa or bed.  Wonderful breakfast, overseen and prepared by Lorena. Tempted to try the inviting- looking gym, but not yet! Desk clerk could not have been nicer, reccommending a friendly neighborhood Italian restaurant, which we could walk to, and had delicious pizza.  All good!",May 2018,none,none,none,none,none,none,none,none,none,345,99
none,2 contributions,5.0 of 5 bubbles,Great vacation at HIE.,"I had a bad experience at Holiday In in San Diego CA last month, they were NOT friendly at all. So, I went back to San Diego this month again and stayed at the Holiday Inn Express, where they were very professional and friendly.",May 2018,none,none,none,none,none,none,none,none,none,346,99
