Helpful Vote,Contributions,Overall Rating,Summary Heading,Summary,Date of Stay,Room tip,Trip Type,Manager Response,Location Rating,Cleanliness Rating,Service Rating,Value Rating,Rooms Rating,Sleep Quality Rating,Review Number,Index
249 helpful votes,543 contributions,3.0 of 5 bubbles,Was Hoping This Would Become My Go-To Hotel in Irvine,"I’m not sure if I really like the new AC Hotel brand by Marriott. The rooms are cold and small. I know they are trying to go for “hip”, but there is a fine line between hip and just plain uncomfortable. It nice because it is brand new. And the location is very good with lots of good stuff within walking distance including some good restaurants.",February 2018,none,none,"Jack H,  Its great you found our location very good. Centrally located in the Park Place community the premier work, stay, play destination of Irvine CA. I am sorry our modern styled rooms did not meet your expectations as a traveler. We are fortunate to have many options in the Marriott family in Irvine and hope one of those provides more comfort to you.  ¡Salud!    Paul",none,none,none,none,none,none,406,154
1 helpful vote,2 contributions,5.0 of 5 bubbles,AC made our wedding memorable!,"My now husband and I got married at Strawberry Farms Golf Course just 4 miles from the hotel. When choosing a hotel to host myself, my family, and invites, I needed proximity, great value for price, spacious, neutral colors (for photos), and pet friendly. AC IRVINE had it all. I worked very closely with Kyle who was an absolutely pleasure to work with. She took us on a site tour, of the beautiful hotel and it was a reflection of my husband and I's taste. The rooms are basic with all of the items you need (the rack that serves as a closet was the perfect location to hang my wedding dress ballgown). She extended a meeting room that worked perfectly for wedding morning where make-up artists and hair stylist set-up along with couches, mirrors, and of course bubbly.   We loved the",February 2018,none,none,"Jennifer C,   Congratulations! We are honored you chose to hold your wedding room block at our hotel. To top it off, we cant thank you enough for the opportunity to host your rehearsal dinner. The AC Kitchen was transformed to host your event and our culinary team had a great time customizing the menus. Kyle   As you pointed out we are a perfect destination for wedding blocks, with amenities that are all within a 100 yards of our front door. Prepping for a wedding is stressful I am happy our location removed some friction and allowed you to focus on the celebration.   ¡Salud!   Paul",none,none,none,none,none,none,407,154
53 helpful votes,187 contributions,3.0 of 5 bubbles,Mixed bag experience great for some not for everyone,"We stayed here for business because our work was walking distance.  I liked the contemporary feel of the décor but they went a little overboard in that regard.  The rooms could have used a little touch of color - a hint of lime or burgundy accent pillow or something to soften the sea of putty grey that mostly looked most institutional than modern without nice décor touches.  Not a big deal but if you are touting the look of your brand, then pay attention to style.  The lobby and bar had a lot more to offer in that regard but rooms were lacking.  The food in the bar - mostly small plates was actually exceptional and the best part of our stay.  A good thing too because all the nearby restaurants (even on a Monday night) had an hour long wait for tables and were noisy.  So we were",February 2018,none,none,"missyltc,  I am sorry your stay was less than harmonious and the noise between rooms interrupted your night. I recognize you wont be returning to our property again in the future and I am sorry to read that. The service in our bar is generally a highlight for our guests; however on this occasion we did not recognize the lapse of service in an appropriate way. I have shared this experience with the appropriate leadership who will take your interaction and teach from it. I apologize for this occurrence.   Marriott has great representation in the Irvine area; we do hope you give one of the other brands in our family a chance to host you.   ¡Salud!    Paul",none,none,none,none,none,none,408,154
none,1 contribution,5.0 of 5 bubbles,Great hotel,Great hotel perfectly located for our business trip. Staff very friendly and helpful. Would recommend this hotel in Irvine California   Good restaurants located nearby    Hotel very clean and has a nice pool and fitness centre.   Great fitness centre situated next to hotel,March 2018,none,none,"Bernie B,  Thank you for your five star review!  I am so glad you found the team friendly and helpful during your stay. The fitness center directly next door is the ""Signature Club"" LA Fitness. They offer day passes if not a member and has the best services available.   Hope to see you back in the future,   ¡Salud!    Paul",none,none,none,none,none,none,409,154
1 helpful vote,7 contributions,5.0 of 5 bubbles,A Perfect Hotel with perfect staff & management,"AC Hotel Irvine is just a perfect hotel with an outstanding staff & management Team.  The location is great. The rooms are modern & clean.  We loved the dog friendly environment.  I was on a business trip but it was so good that I added a couple of days to make a weekend and enjoy local restaurants and hotel bar. Spoke to the GM a few times who was like no other GM that I have met.  Friendly, kind, courteous and not full of themselves. The bar staff was simply the best I’ve experienced and housekeeping was spot on. Definitely my favorite hotel thus far.",February 2018,none,none,"Donny C,  Thank you for your five star review! A business trip and adding on a couple of days to explore the Orange County is really a great way to curate your week. I am glad your pet enjoyed their time in our hotel as well!   Hope to welcome you again in the future,   ¡Salud!    Paul",none,none,none,none,none,none,410,154
none,9 contributions,5.0 of 5 bubbles,Amazing Hotel & Spectacular Staff,Staying at AC Hotel by Marriott was such a wonderful experience. The staff is amazing and very welcoming. As soon as you step through the doors you’re greeted kindly & they will do whatever they can to accommodate you. Louise & Jeanette are incredible-The BEST bartenders around & are very friendly. The rooms are immaculate and the breakfast is to die for. We had such a wonderful experience & will be they only hotel we stay at in Irvine. Paul Maddison the GM is wonderful. Very friendly & helpful. We enjoyed our stay & will be back again.,February 2018,none,none,"Alexis Z,   Thank you for your five star review! I am so glad you found our staff so welcoming. Our bartenders do have amazing skills and love  introducing our guests to a great cocktail experience (secret menu).    We hope to see you back again in the future,   ¡Salud!    Paul",none,none,none,none,none,none,411,154
none,2 contributions,5.0 of 5 bubbles,Amazing Hotel and Great Staff,"This experience was superb; the first second to the last of my reservation, Houman A. assisted me. He is beyond helpful. He probably is one of the most helpful hotel staff I have ever felt with in my traveling endeavors, globally. I am a full-time executive and also working on my MBA and am always on a time crunch. Houman offered to make dinner reservations for me, helped me get my things organized to be transported to my room, upgraded me to the highest floor so it is quiet and so I may focus, and he also gave me a brief rundown of all of the amenities. Honestly, I will be back, just because of the experience he's made.  Thank you Marriott for hiring such an admirable, genuine, helpful man.",February 2018,none,none,"David N,   Thank you for your five star review of your recent experience at the AC Hotel Irvine. Houman, is one of our newest associates and has embraced the AC experience as he curates our guests experience whenever possible. I will be sure to celebrate this review with him and the rest of our hotel team.   We look forward to welcoming you again as you go through the rigors of earning your MBA.   ¡Salud!    Paul",none,none,none,none,none,none,412,154
46 helpful votes,86 contributions,4.0 of 5 bubbles,Very accommodating accomodations,"I have stayed here on three extended business trips in 2017 and 2018.  The staff is wonderful and always happy to help in whatever way they can.  The bar area is also nice too, the small plates are tasty and the service is good.  My one complaint is about the rooms themselves - while definitely trendy and modern, the simplicity cam cause problems for a long term traveler (ie no closet, no drawers save one containing a bible, a small bar on  which to hang clothes and a glass shelf).  If I were here for a short stay it wouldn't have been an issue and the rooms are otherwise very comfortable but each of my trips was several weeks long so was a little challenging.  But good location for where I needed to be (working in Park Place corporate park) with wildlife refuge across the",February 2018,none,none,"Thank you for you review,   I am glad you enjoyed the service extended by our team as we embrace curating a guest experience in a friendly and genuine way. The modern inspired rooms do have clean lines and are not traditional to other hotels. We do offer other pieces we can add to your room like extra drawers that will make your longer stay more to your liking.  Glad you pointed out the wildlife refuge, its an amazing place steps from our hotel. This provides such an amazing back drop to our central location. 300 acres 12 miles of trails and 200+ bird species; just a walk on the trail will be sure to inspire after a long day!  Look forward to your return,   ¡Salud!    Paul",none,none,none,none,none,none,413,154
5 helpful votes,3 contributions,5.0 of 5 bubbles,Great Staff- All around awesome experience,"Was in town visiting UCI, Jason Cure one of the managers there was super helpful getting us ready for our stay. We ended up bringing our dog and the wonderful front office staff got him a treat right away! We also were able to check-in early. Overall, really great.  One thing to note is there is a charge for parking, I know many hotels do this these days but I wish they would not considering there are not really any self-park options.",February 2018,none,none,"Scott H,   Thank you for your five star review; we are so pleased you enjoyed your stay with us.  We always will do our best to accommodate an early check in and your furry friend got to enjoy a treat at check in. Arriving early to relax in the AC lounge and find ways to recharge provides more harmony in the day. I will be sure to pass this along to Jason and the rest of the wonderful front office team.    Hope to see you in the future,   ¡Salud!    Paul",none,none,none,none,none,none,414,154
none,1 contribution,5.0 of 5 bubbles,Great experience for our wedding block,"From the moment that my fiancè and I reached out to Kyle and her team, they were quick to respond and very helpful. They didn't hesitate at our request for a tour of the facilities and were very accommodating to our needs. We had requested a conference room to allow our wedding party to get ready (hair and make-up) since they don't have suits, and they were very accommodating. They had the room ready for us well before the time we had requested and they even had a bottle of champagne for our group!   Overall, the entire staff was very helpful and we didn't have to stress about our guests staying here. This was a great help as this was one less thing to stress about on our big day!",January 2018,none,none,"Kevin L,   Thank you for celebrating this moment in your life with us at the AC Hotel Irvine. Removing the stress of hosting an event and allowing you to focus on the moment is the job of our AC events team. The conference rooms is perfect as we transform that space into a bridal lounge to gather and celebrate the day.   We wish you nothing but happiness as for you,  ¡Salud!    Paul",none,none,none,none,none,none,415,154
5 helpful votes,2 contributions,5.0 of 5 bubbles,Experience Excellence!!,"After doing our research on many hotels in the Irvine area my husband and I decided to make this quiant, chic hotel our host hotel for our wedding party. All I can say is from the start of our stay to the very end we were VERY impressed by how pleasant and professional EVERY member of the staff was toward us and our guest! Staff often went above and beyond to make sure our stay in Irvine was enjoyable and unforgettable! When my husband and I were struggling to find a nice, yet affordable place to host a dinner for our family & friends staff took it upon themselves to personally recommend/ coordinate the perfect outing experience in the area. The hotel itself was always clean and well maintained. Its modern, contemporary flare gives it an elegant aesthetic. The hotel is also",January 2018,none,none,"lovelytraveler11,  We are honored you chose our hotel to host your wedding party rooms; congratulations on your wedding! I will be sure to share your wonderful comments about the level of service you experienced during your weekend. Our associates take pride in knowing all the ins and outs of the local community and finding the perfect fit for all our guests.   Its great our modern design resonated with you and the central location provided a perfect spot to enjoy parts of Orange County.  We hope to see you again in the future we wish long term happiness,  ¡Salud!    Paul",none,none,none,none,none,none,416,154
55 helpful votes,50 contributions,2.0 of 5 bubbles,European flair = a step above a youth hostel and not a real hotel,"Why do all of these hotel chains try to be hip and cool when they fail miserably. The hotel price point is ok, but the name ""AC hotel"" should be replaced by ""Comfort Hotel"" or ""Red Hotel"" to indicate that it's no better than those chains. As another reviewer noted, this hotel fails at the traveler basics: LOUD hotel rooms, LOUD housekeeping, LOUD outside, LOUD inside, and the oddest room layout ever for North America. Your shower is literally in the middle of the room. The sink also in the middle of the room. I last ran into this strange layout in NYC at another ""contemporary"" hotel that was blessed with occupancy during a time where all other hotels were full. I think there might be a correlation here....  The breakfast is truly European. I appreciate that, but it most",January 2018,none,none,"I am sorry you did not enjoy our hotel, we are proud of being part of the AC Hotel family and part of the fastest growing brand in the Marriott family. I am sorry our brand did not resonate with you as a traveler. The room layout you experienced is one of six open studio rooms that have balconies; our other room type is more traditional in design with enclosed bathroom area.    We thank you for your loyalty to the Marriott family of hotels.   Paul",none,none,none,none,none,none,417,154
none,1 contribution,3.0 of 5 bubbles,European Flair not so hot.,"I stay in hotel 75-200 nights per year on average.  Marriott rewards member Platinum.    This hotel is in a good location of Irvine.   The hotel itself is so-so.   Walls are thin.   Can hear the person next to me snoring.  Rooms are estetically very nice.   Bathrooms are nice.   Wifi is great to get work done while in the hotel.  Housekeeping is very loud in the hallways in the morning.   Even with a Do not disturb on the door, they are crashing around.   Not very respectful of the guests.   Heard someone loudly ask them in the hallway to be quiet.      Restaurant for breakfast; European style.   Options are very few.  Not really a good choice for the hotel guests.   This european style does not work for North American travellers usually.   I saw more people walk in, check out",January 2018,none,none,"The S,   We thank you for your loyalty as a platinum member and value your constructive feedback. I am very sorry your stay was interrupted with noise if you would like to reach out to me at 949-471-8712 I can discuss this matter directly.   I understand our European breakfast is not your first choice to start the day and I am sorry our offerings did not meet your expectations.   ¡Salud!    Paul",none,none,none,none,none,none,418,154
12 helpful votes,15 contributions,5.0 of 5 bubbles,Look no further!!,"Our family travels the world and the AC Hotel, Irvine is by far our favorite hotel!! The modern design of the hotel is welcoming and beautiful, we love the clean lines and minimalistic feel. The front desk staff, especially Adam, went above and beyond our expectations to ensure we were comfortable during the holidays. The housekeeping supervisor, Claudia, always had a smile on her face and took extra efforts to keep our room clean while our daughter was sick. There are plenty of food choices nearby and it’s extremely close to the airport. We look forward to our next stay!!!!",December 2017,none,none,"jetpopkid,  Thank you for your five star review!   We are honored to be your favorite hotel and appreciate your review. Sorry your daughter was sick; I do hope she is feeling better now. Claudia in our heart of house is amazing and I am so happy she provided a level of comfort and cleanliness during this time. Adam is always a great ambassador to our guests that arrive and throughout their stay. We will be sure to celebrate this review with both of them.   We look forward to seeing you in the future,   ¡Salud!    Paul",none,none,none,none,none,none,419,154
180 helpful votes,759 contributions,4.0 of 5 bubbles,New Year’s Eve Holiday Getaway,"Our family stayed here as part of our getaway to Laguna Beach for the NYE holiday.  The facility itself is very contemporary with modern furnishings.  It’s conveniently located next to restaurants and shops.  The hotel is pet friendly which can be an issue for people like me with allergies and/or asthma.  We requested an allergen free room and free from pet dander.  For whatever reason, the first room they gave us on the top floor triggered my asthma and I had an attack in the morning. My husband requested another room and the front desk staff said they would make sure that they would do a deep cleaning of the second room.  The second room had the same layout but didn’t trigger my asthma at all.  The showers in both rooms were nice and modern. The first room we were given had",January 2018,none,none,"Soulfultrvlr,  I am glad you found our location convenient for your holiday visit to Laguna Beach, Happy New Years!   Our design is modern and contemporary and a step away the traditional. I understand if this is not your first choice in hotels but hope you find a perfect fit in the Marriott family. I am sorry your allergies were effected during your stay and have shared your comments with our housekeeping leadership.  ¡Salud!    Paul",none,none,none,none,none,none,420,154
none,8 contributions,5.0 of 5 bubbles,Stayed 4 nights during a relocation trip,"Great hotel, centrally located to UCI, Newport Beach, and surrounding area.   Outstanding customer service. Fred at the breakfast lounge is a 5 star employee with exemplary customer service.   Great food quality.",January 2018,none,none,"Mikel E,  Thank you for your five star review!   I am glad our amazing location worked well during your relocation. We are the closest hotel to UCI; for future reference at corner of our community there is a shuttle stop that is operated by the school to get people over to the University.   The AC breakfast focuses on high quality food that fuels your day. Fred is always so attentive to our guest and I am glad he made your stay memorable.  ¡Salud!    Paul",none,none,none,none,none,none,421,154
93 helpful votes,104 contributions,4.0 of 5 bubbles,Will try again,"Plus minus and would have given it five starts but for a few things.  The pros was service was exceptional, location great, room remodeled and modern and the price was great.  This hotel is competing with Courtyards and Fairfields with respect to the point value and it is clearly well beyond what either can deliver.  The exterior is awful but the interior and rooms is more on the lines of a better Marriott. The cons were the exterior, they were working on an entire floor and their was a rather unpleasant stench, and they didn't include breakfast or vouchers for a Platinum member.  Breakfast was on the elegant side but limited and very expensive.   Given the value, we plan to stay here again and see if it fits.  I expect to stay here many times if it works out.",December 2017,none,none,"Europe-07-09-11,   A perfect trip advisor name for AC Hotel Irvine, our hotel inspiration was born in Spain by Antonio Catalan. You might have seen other AC's throughout Europe.   I am excited to read you expect to stay here many times in the future. Exceptional service of our associates is always my favorite to share with the team.  I am sorry the modern exterior of the building was not appealing but happy you did find the room and public areas more to your liking.   I am sorry there was an unpleasant odor on the guest floor corridor; we will look into how we can contain that better. We do have a curtain up and are working behind that to replace wall paper; we had water damage not what you expect from a new hotel.   I am glad to see that we exceeded your expectation of what other hotel brands can offer. The Marriott family has so many options to choose from and we appreciate your loyalty.   ¡Salud!    Paul",none,none,none,none,none,none,422,154
none,1 contribution,4.0 of 5 bubbles,Stay at irvine,"Luis is one of the friendliest, creative bartenders I've ever met. Everytime I stay here he's been wonderful! I wouldn't recommend the breakfast for the price, I wish I could get room service or order from a menu.",January 2018,none,none,"Sam S,  I am so glad your stay here has been wonderful. Luis our bartender is amazing; if you follow us on Instagram we share his amazing cocktail creations all the time. He is regularly posted on top bartender sites.   I am sorry the AC breakfast did not meet your expectations. It is possible to get a coffee or hot croissant instead of the full European inspired breakfast- maybe that would be more attractive option.   We do not offer in-room dining or a large menu. We focus on small plates and tapas for a quick bite. The new restaurant Puesto located in our building just opened and will be an amazing choice for lunch or dinner. They have amazing filet mignon tacos!   We appreciate your feedback and look forward to having you visit again,  ¡Salud!    Paul",none,none,none,none,none,none,423,154
128 helpful votes,119 contributions,2.0 of 5 bubbles,Nice new building but couldn't sleep due to noise from heater and construction above,"New building, less than a year old, clean modern layout (basically Aloft of Marriott), and friendly employees are the good points  Unfortunately, I cannot give more than a ""Poor"" rating due to very little sleep caused by noise. The heater unit in the room sounds like a diesel truck revving and every time it turned on or off it would startle both my wife and I out of our sleep. Also, there is very poor noise insulation from outside, and due to Park Place construction, you hear many heavy trucks driving in early in the morning.  The worst of it was construction/repair noise coming from above us. We were in room 513 (not sure why we were assigned this room as Platinum elite members since it's smack in the middle of the hallway and it's not one of the better rooms that Platinums",January 2018,none,none,"rlee508,  We thank you for your loyalty as a platinum member. I am glad you found our design and friendly employees good points to your stay. However the noise you heard should never have occurred and interrupted your sleep. I believe the front office manager has just been in contact with you to address the noise interruptions directly. I am truly sorry any frustration was experienced during your stay.   Puesto the new restaurant just opened its doors and construction has concluded. Any future stays would not have this potential to provide friction. We did have ""hours of work in place"", however it evident on this day it was not followed. Again we are truly sorry for the interruption, I am sorry this occurred.   ¡Salud!    Paul",none,none,none,none,none,none,424,154
379 helpful votes,1010 contributions,5.0 of 5 bubbles,Great stay,I loved this hotel. It was my first time staying at an AC Hotel. I liked the fact that the rooms have no carpet. It seemed way more cleanly that way. Carpets breed germs. The shower was great and the service at front desk was great too. Conveniently located within walking distance to a Starbucks and a supermarket. Would recommend staying here and now an AC Hotel fan!,January 2018,none,none,"StefMillz,   Its great to hear your an AC fan! We thank you for your five star review.  Having Mothers Market and Starbucks in our community really is convenient. Aside all the top dining options in Irvine you can grab that favorite barista drink or overlooked packed item from Mothers Market.  Hope to see you again,   ¡Salud!    Paul",none,none,none,none,none,none,425,154
275 helpful votes,720 contributions,4.0 of 5 bubbles,Hotel with very few parking space,"Probably not more than 20 cars can park on the lot adjacent to the hotel. The rest must park across the street in a parking structure. $20 parking per day in Irvine is kinda steep. It's not like we're near some kind of attraction like Disneyland, etc. The area is more like office environment although there's L.A. fitness nearby.  Just like every new hotel, the room is no longer with carpet which is a big plus. It has a long bench like platform which is good to place luggage instead of placing them on the floor.  The bed is comfortable.  The only thing that I dislike about the room is not enough light in the bathroom.",December 2017,none,none,"World Passport,  Thank you for your post; your user name is so appropriate for Trip Advisor!  I am glad you liked the room design that is European Inspired and you found the bed comfortable. The note about light I will share with our designers.   L.A. Fitness directly next door to AC Irvine is a ""Signature Club""  all equipment is top of the line. Regarding parking; we added Valet as an amenity beginning in 2018; guests who would prefer that convenience is now available as an option. As you mentioned our Park Place Community does share covered parking structure for self parking at $20.00 per day.     If your travels bring you back to Irvine we hope to see you again,  ¡Salud!    Paul",none,none,none,none,none,none,426,154
107 helpful votes,83 contributions,4.0 of 5 bubbles,High concept and attractive but maybe not my thing...,"This is Marriott’s European-concept hotel. The rooms are small. No carpet and no closet. No tub, just a shower. Attractive modern design. The bed was comfortable and bedding was good quality but the pillows were so-so. I should have checked with the desk to see if others were available.  There were lots of guests with dogs. I like dogs and they were all well-behaved, but there was always at least one or two dogs in the lobby area or elevator. The breakfast was good, but choices were limited and it was expensive ($16.95). There are several good alternatives across the street (Starbucks and Mother’s Market and Kitchen) that are much more reasonable. There are very few parking spaces in front of the hotel. If that lot is full, there’s parking in the ramp next door, but it’s still",December 2017,none,none,"JustCarry0n,  Thank you for taking the time to review our hotel. We are a pet friendly hotel and most travelers do have well-behaved pets, we see a few more on weekends than most weekdays.   Our amazing location does provide lots of dining options from quick grab-n-go like Starbucks and Mothers Market along with premium dining. We see lots of our guests walk to Mothers and stock up on supplies; having a health food/grocery store steps away really is great.    We do have two room types; six that are studio and smaller in footprint and  our standard room that is of traditional size, both however are shower only. I am sorry we did not have the comfort you enjoy but can confirm we do have additional pillows available from the desk.   I am sorry you found friction when returning to the hotel as there are short cuts guests in the community have created over time. The cross walks and footpaths are a bit less direct.   Thank you for your business,   ¡Salud!    Paul",none,none,none,none,none,none,427,154
120 helpful votes,149 contributions,5.0 of 5 bubbles,Another hotel I wish I had more time to enjoy,"There are hotels I stayed at out of convenience - to just stay for the night and wake up really early.  And sometimes these hotels I pick are the ones I wish I had more time to enjoy versus those hotel I pick for vacation, and those turn out to be a dud.  This hotel is in the former category.  I did not realize it had a great pool.    I rolled in at 7pm and it was already dark.  I scored a parking just in front of the hotel so I vowed never to use my car for the entire night.  There's tons of parking at the garage but this is premium parking for me, which will serve me well the next day for my 8am 5k run.  I realized it's across the street from a small shopping mall - where they had North Italia, Houston's and Mother's grocery store.  This is definitely a rich area.  I had a",December 2017,none,none,"Ligaya72,  Thank you very much for the five star review! I am so glad you enjoyed the modern design of our hotel. The AC Irvine finds inspiration from its European roots and is the newest brand in the Marriott family.   As you noted we are centrally located in the heart of Irvine, walking distance to top restaurants-Puesto the newest restaurant just opened in our building its delicious.  I also love Lemonade for a quick healthy bite; the selection is amazing!   We look forward to seeing you in the future.   ¡Salud!    Paul",none,none,none,none,none,none,428,154
20 helpful votes,89 contributions,4.0 of 5 bubbles,"A fine, modern hotel; fantastic staff","Really a fine hotel and nice addition to the area.  Modern, chic, mid-range, European-inspired hotel (where the AC brand sits).  Nice clean (both literally and figuratively) lobby and rooms.  You’ll see from others’ pictures (which I won’t repeat) that the design is “edgy,” from the entry, to the furniture to the bathroom sinks.  Faux wood floors in the rooms, so bring your slippers.  Nice common area and work spaces downstairs.  I very much enjoyed my one-night family stay (two rooms).  The kids enjoyed the double beds and internet TV connection for Netflix and YouTube.  We enjoyed the king bed and extra large shower.  The staff was fantastic- so friendly and accommodating (callout to Sarah at the front desk).    Breakfast, while not cheap, was high quality.  From the fresh",December 2017,none,none,"BE_Travelin,   Thank you so much for taking the time to inform the Trip Adviser community about your stay in our new hotel. You touched base on a lot of the differentiation's that our brand brings to the market. Our design and common area touch points are certainly not the usual. I am glad the breakfast resonated well with you in quality and you enjoyed the offerings. As you pointed out, breakfast inclusions for valued members do differ across our brands and I understand how that can be a point of frustration as a traveler. I will provide your feedback to my brand.   Regarding the three areas of opportunity; I am sorry we did not honor the request being away from elevator door I would like to tie back your reservation information so we can learn from this. If possible can you call my office 714-471-8712. The Marriott App is a great tool we are needing to improve on the response time and not provide further frustrations when not responding quickly. Regarding the phone ringing; I have shared this with our front office manager for review.   I am so glad you would certainly stay at our property again!  ¡Salud!    Paul",none,none,none,none,none,none,429,154
2 helpful votes,2 contributions,5.0 of 5 bubbles,"The AC Hotel is like the Virgin Airlines of hotels - modern, hip, well conceived.","The AC Hotel Hotel is a first class experience for a business trip or a short getaway with a loved one. You will find modern comforts you didn't know you needed but they thought of first. It is beautiful, elegant, and well designed from the rooms to the gym to the lobby area. They serve a European style breakfast complete with croissants. They staff are exceptionally well trained. I will stay here again and again.",November 2017,none,none,"jewellskewl,  We loved reading your review; being compared to a business like Virgin Airlines that has redefined airline service is a wonderful compliment. AC brand loves to hotel differently, I am so happy our hotel resonated with you as a traveler.   Those fresh baked daily butter Croissants will be waiting for you, see you next time.   ¡Salud!    Paul",none,none,none,none,none,none,430,154
251 helpful votes,661 contributions,4.0 of 5 bubbles,Great new hotel,"Selected this hotel based on location, value of price, and never stayed in an AC Hotel.  It is modern with a European feel, no frills yet comfortable and pretty. Front  desk staff was friendly and seem to enjoy working here. Clean, new nice hotel as it is with its minimal furniture approach and modern feel.  Wall may be thin can hear next room's phone convo. We like the vibe, hipness and cleanliness of the bar and hotel.  It's located across from Starbucks and restaurants.",November 2017,none,none,"jnlv2trvl,   Thank you for your review, I am so glad you enjoyed your stay with us. I am so glad our associates projected how much they love being the first AC Hotel in Southern California.  A team that enjoys where they work are always excited to deliver exceptional service.   We hope to see you in the future,  ¡Salud!    Paul",none,none,none,none,none,none,431,154
none,2 contributions,3.0 of 5 bubbles,"Clean, Modern Facilities, Excellent Staff; a Few Kinks...","Sleek and modern hotel, about what you would expect for this particular Marriott run brand. Some of the modern fixtures were definitely more form over function i.e., the shower and the sink.   Claire at the front desk was very warm and helpful with things, A+ there..the major complaint is that they were doing construction on the Puesto on the ground floor, and the crew got started at 5:00AM yes, 5 in the morning on our 2nd day. Generally when you book a stay at a property that has construction going on at it or near it, you are notified. No such notification in this instance--which would have had compelled me to book elsewhere as we had just drove in from Texas and really needed the rest.",November 2017,none,none,"Justin S,   Thank you for your review, I am so glad Clair earned an A+ during your stay. I am terribly sorry for the construction noise you heard. The 5am start time is not agreed upon by the Hotel and the new Restaurant ""Puesto"". Our guest impact has been very minimal as we keep a window of  time that generally does not interfere with guests. I am sorry this occurred please contact my office directly 949-471-8712 so I can properly address this issue.   ¡Salud!   Paul Maddison General Manager",none,none,none,none,none,none,432,154
44 helpful votes,51 contributions,4.0 of 5 bubbles,A well thought out concept for millennial business travelers,"This was my first stay in an AC Hotel by Marriott. As the chain is new to the US, I wasn’t sure what to expect. However, if this is indicative of the new direction Marriott is taking with its properties post-Starwood merger, I like where this is going, and I recommend this hotel.   The AC isn’t a luxury or budget property, as it straddles the price range. It’s heavy on European design (modern Spanish) with a very open lobby with lounge seating, a well-stocked bar, and open office seating. I spent the afternoon catching up on work in the lobby and enjoying a glass of Rijoca from Spain.  The best way to describe AC Hotels is to think about aLoft and strip away the hyper color. The palette here is dark, modern, and clean. The rooms are unique in that they have hardwood laminate",October 2017,none,none,"greener_007,   Thank you for your review and your loyalty as a Gold Member. Its great to see you really enjoyed our hotel and its non-traditional approach to modern travelers. You mentioned we carve out a unique experience in the Marriott family of hotels and the feedback from loyal members such as yourself has been well received. As a Gold member staying at the AC Hotel you should have received upon check-in a $10.00 voucher to use in the AC Kitchen breakfast or for a craft cocktail. If there was an oversight please contact my office so I can rectify this. 714-471-8712.   I am glad you really enjoyed the hotel concept and we look forward to welcoming you back again,  ¡Salud!    Paul",none,none,none,none,none,none,433,154
none,5 contributions,5.0 of 5 bubbles,Great new Hotel - amazing service,"My girlfriend and I spent two nights there while on vacation in southern California last August. Conveniently located to venture out Laguna or Huntington beaches and close by many offices, the hotel has a warm atmosphere with very clean, comfy and spacious well equiped rooms and excellent facilities (fitness, swimming pool, bar...). Most of all Staff provides top-notch service and makes you feel at home (especially the night audit Jason!) I highly recommend AC Irvine whether for business or leisure!",August 2017,none,none,"EdgardBA,  Thank you for the wonderful review! We are so glad you visited the AC Hotel Irvine, during your vacation. Its great to appeal to the modern business traveler and leisure guest as there is so much to do in the local area. Jason our night Auditor is a great ambassador in the evening, we will be sure to share the feedback with him.  ¡Salud!   Paul",none,none,none,none,none,none,434,154
none,1 contribution,5.0 of 5 bubbles,Good times!,"Ever want that feeling when you’re entering a hotel like you just walked into your mom’s house for Christmas? Well that’s what this felt like when I walked in and was greeted with the warm, hospitable, soothing smiles and welcome of Adam and Claire! They are well-rounded, respectful and delightful front desk personnel and they do a fantastic job of representing this very elegant hotel!  I tip my hat to them and I thank them for their inviting aura, I’ll definitely be back soon!",November 2017,none,none,"Mikey W,  Thank you for your five star review of the AC Hotel Irvine. I loved how the team made you feel upon your arrival; that is quite a complement. We do feel we are welcoming you to our home and Claire and Adam are so genuine in their service and warmth. I will be sure to celebrate this review with them.   ¡Salud!    Paul",none,none,none,none,none,none,435,154
62 helpful votes,52 contributions,5.0 of 5 bubbles,Great Couples Getaway,"This is the second time here since it opened and like the first trip it was a little overnight getaway for my wife and I. What we love is that this is a new hotel, very hip and contemporary with a clean, cool, and relaxing feel. Definitely has a European vibe and is unique...not your average US hotel. Service here has been top notch both stays. Chris helped us last stay and prior to this visit I spoke with Chris again and he was able to reserve the type of room we requested which is always appreciated, thank You! We arrived prior to check in time and our room was not ready so we spent an hour relaxing by the pool which is very nice. We got to our room and it was clean and perfect for an overnight. The room we were assigned (with balcony) is not large but it works very well as",October 2017,none,none,"Frank M,   The highest compliment we can receive is your repeat business. Thank you! Chris is such a key member of our team, its great he connected with you on both stays. He is a fantastic ambassador of our brand and hotel and we will celebrate this review with him.   As you pointed out the balcony room has a studio configuration we have six of these rooms in total, the balcony makes for a great place to get fresh air however the layout may not appeal to all. The rest of our inventory are traditional in layout with separate bathroom and bedroom areas but still modern in look and feel.   We have seen many couples use our hotel for a ""Date Night"" due to our location to top dining as you can check in, find a great restaurant, even hit the local hiking trail to the bird sanctuary.   We appreciate your business and are so happy you enjoyed a special night with you wife, we look forward to seeing you again in the future.  ¡Salud!    Paul",none,none,none,none,none,none,436,154
