Helpful Vote,Contributions,Overall Rating,Summary Heading,Summary,Date of Stay,Room tip,Trip Type,Manager Response,Location Rating,Cleanliness Rating,Service Rating,Value Rating,Rooms Rating,Sleep Quality Rating,Review Number,Index
5 helpful votes,4 contributions,5.0 of 5 bubbles,Front Desk staff helps me a lot,"There was a guy from Japan, Mr. Yujiro Takii, who helped me a lot for smooth check in and arrangement of transportation. Very kind person and all other front desk was nice as well.  Breakfast Buffet has limited selection but adequate. Good Coffee.",March 2016,none,none,Thank you for recognizing our helpful front desk staff at the Holiday Inn Orange County Airport and thank you for choosing to stay at our Santa Ana hotel. We hope to see you again soon!,none,none,none,none,none,none,225,214
3 helpful votes,3 contributions,5.0 of 5 bubbles,Best service at bar and restaurant,"As usual, I am a regular, the bar for dinner and the restaurant for breakfast were exceptional.  The best bartender and servers in any hotel I have visited.  This is what brings me back.  Excellent breakfast buffet with.  Always greeted and served by friendly and efficient staff.",March 2016,none,none,"Thank you so much for your kind words in regards to the staff and service in our Panini Restaurant & Lounge at the Holiday Inn Orange County Airport.  As well, we would like to thank you for your loyalty to our hotel and brand. We truly appreciate your business!",none,none,none,none,none,none,226,214
15 helpful votes,22 contributions,5.0 of 5 bubbles,Panini Restaurant,"I was booked here for a company training for an entire week. So naturally I would have breakfast here in the hotel for convenience. To my surprise I received a 5 star service from this restaurant! Courteous, professional, attentive, and best of all a smile on all the employees face every morning. I got to know a good portion of the staff since it was primarily the same crew each morning. By the second day they knew what I liked with my breakfast and knew my name. This being one of the most intense trainings I've ever gone through,  there enthusiasm and continuous smile made my morning each day. It's the small things like this that can make the difference for the day. I just wanted to say thank you and give recognition to: Cinthia, Lilia, Leticia, Sergio and Arnulfo the cook!",March 2016,none,none,Thank you so much for the fantastic review of the Holiday Inn Orange County Airport.  We are thrilled to hear you enjoyed your stay at our Santa Ana hotel and thank you for taking the time to post a review.  We hope to see you again soon!,none,none,none,none,none,none,227,214
3 helpful votes,3 contributions,5.0 of 5 bubbles,Great Service,"A super place to stay.  From Mayra at the front desk to Jose in the great restaurant, their service is unparalleled!   I've stayed here 5 times in the last year and am always treated as a First Class guest!  I've never been anything other than impressed.",March 2016,none,none,Thank you for the fantastic review of the Holiday Inn Orange County Airport and thank you for choosing to stay at our Santa Ana hotel.  We truly appreciate your kind words in regards to our staff and service.  We hope to see you back again soon!,none,none,none,none,none,none,228,214
2 helpful votes,2 contributions,5.0 of 5 bubbles,Welcome Home,"This is one one of the best Hotels, one would want to stay at, Im talking about you and your Family, can feel the Welcome Home, Atmosphere soon as you walk through the front door.Let me say that from The front Desk staff to the Restaurant staff to the Housekeeping staff, along with all The Administration Dept. you will feel just like your part of the team, Come on by and Experience a great time here at The Holiday Inn Santa Ana-Orange County Airport. Sincerely yours Mr.Guerrero.",March 2016,none,none,We are so thrilled to hear our Holiday Inn Orange County Airport team made you feel at home.  We sincerely thank you for the wonderful review and your kind words in regards to our staff.  Thank you so much for staying with us and we hope to see you again soon.,none,none,none,none,none,none,229,214
1 helpful vote,1 contribution,5.0 of 5 bubbles,Visit,Jimmy was great! He assist my friend and myself with everything I needed. House keeping were amazing. Greeted me while I was walking threw the hallway. Everyone employee was pleasant. If you are looking for a place to stay in this area I refer the holiday inn.,March 2016,none,none,Thank you so much for your wonderful recommendation of the Holiday Inn Orange County Airport and your kind words in regards to our staff.  We thank you for taking the time to review our Santa Ana hotel and thank you for choosing to stay with us. We hope to see you again soon.,none,none,none,none,none,none,230,214
1 helpful vote,1 contribution,5.0 of 5 bubbles,Holiday Inn Stay,Mayra at the front desk was very helpful and friendly. The staff at the hotel are amazing and the bartender Laurie was phenomenal. I would definitely stay at this hotel again. The hotel was clean and the food in the restaurant was excellent. The breakfast buffet had a wide variety of food and was very yummy!,February 2016,none,none,We highly appreciate the 5 star review and happy that you were pleased with the freindliness of Mayra and the phenomenal service of Laurie . Hoping to see you soon at the Holiday Inn Orange County Airport.,none,none,none,none,none,none,231,214
1 helpful vote,1 contribution,5.0 of 5 bubbles,Business trip,I stayed at this hotel for 2 weeks. Rooms are very nice and the pool and hot tub were enjoyable. Everyone was very friendly and accommodating. Every morning I was able to enjoy a nice hot breakfast to start my day. Since I was there for 2 weeks I was able to get to know the employees. Cinthia and Lilia were there each morning greeting me with a very warm welcome. Toward the end of my breakfast they would bring me a to go cup for my coffee which I appreciated.  After a long day I was able to relax at the bar and the bartender Lorrie was sweet. After the first night she knew my favorite wine and would ask if I wanted the usual. They all knew my name and it was sad to leave them. Also the van drivers Jimmy and Bruce were always available to drive you where you need to go. I truly,February 2016,none,none,Thank you so much for the wonderful review and for your hotel recommendation of the Holiday Inn Orange County Airport.  We hope you will be back to visit us again soon.,none,none,none,none,none,none,232,214
57 helpful votes,172 contributions,3.0 of 5 bubbles,Average,Older property and not much around for food. Also broom service not available until 7 on Sat And Sunday although they don't tell you that when you place an order the day before. Won't stay again.  It Is close to the airport if you have a quick layover,February 2016,none,none,"Thank you for taking the time to post a review of our hotel property and thank you for your candid feedback. We appreciate all feedback, as we continuously strive to improve our services.",none,none,none,none,none,none,233,214
39 helpful votes,72 contributions,3.0 of 5 bubbles,Meh.,"The staff was very friendly and helpful, and there's plenty of easy parking.  The bed wasn't very comfortable, and it's a fairly dated hotel.  I'd look elsewhere on return, especially for how much I paid.",February 2016,none,none,"We are pleased to hear you found our staff to be friendly and our parking to be easy.  However, we apologize for any discomfort with the bed in your guestroom.  We appreciate your honest feedback and thank you for taking the time to post a review of our hotel property.",none,none,none,none,none,none,234,214
1 helpful vote,1 contribution,5.0 of 5 bubbles,Great Stay at the Holiday Inn Santa Ana - Orange County,"The best part of the stay was the daily trip down to the Breakfast to see the smiling face of Lilia Leticia Cinthia Sergio.  She was always friendly, helpful and quick to refill our coffee .   She make the stay that much enjoyable!!",February 2016,none,none,Thank you so much for the great review regarding our breakfast staff. We hope you will be back to visit us again at the Holiday Inn Orange County Airport.,none,none,none,none,none,none,235,214
2 helpful votes,2 contributions,5.0 of 5 bubbles,Great Service!,"This Holiday Inn is awesome. Rooms are clean and comfortable. Cinthia, Gabriel, and Lilia made me feel very welcome. Be sure and give them a visit in the restaurant. I would recommend this Holiday Inn for anyone visiting the area.",February 2016,none,none,Thank you so much for the wonderful review and for your hotel recommendation of the Holiday Inn Orange County Airport.  Hope to see you soon.,none,none,none,none,none,none,236,214
1 helpful vote,1 contribution,5.0 of 5 bubbles,Great Service!,"I frequently travel to Orange County for business and this is the only hotel I'll stay at.  The people who work in the facility are warm and welcoming.  A special shout-out to the staff of the restaurant, Cinthia, Gabriel, and Lilia who make me feel like I'm in my second home every time I visit.  Wonderful people -- wonderful place.",February 2016,none,none,Thank you for recognizing our warm and welcoming staff at the Holiday Inn Orange County Airport. We are thrilled to be your home away from home while visiting the Orange County area.  Thank you so much for your wonderful review and thank you for choosing to stay at our Santa Ana hotel.  We truly appreciate your business.,none,none,none,none,none,none,237,214
1 helpful vote,1 contribution,5.0 of 5 bubbles,Great Service!,"Mayra was friendly and very helpful! I was given great suggestions for dining, and greeted with a smile upon entering the lobby. I recommend this Holiday Inn for anybody staying in this area. My room was very clean and tidy, a little taste of home during my travels!",February 2016,none,none,We are pleased to hear you had a “little taste of home” at the Holiday Inn Orange County Airport during your travels.  Thank you so much for your wonderful hotel recommendation. We hope to see you again soon.,none,none,none,none,none,none,238,214
25 helpful votes,27 contributions,5.0 of 5 bubbles,Outstanding Hotel,"I went to Santa Ana for work on February 17th and stayed at this Holiday Inn for one evening. I found the hotel to be immaculate and it exceeded my needs and expectations. The rooms were large, the beds comfortable and the TV had a great selection of channels. The hotel had a bar/restaurant that I did not use but observed numerous people enjoying themselves. The breakfast buffet was incredible. They had eggs, bacon, sausage, fresh fruit, yogurts and pastries. During my stay, the staff was pleasant and eager to assist. I would highly recommend this hotel for both business and pleasure.",February 2016,none,none,Outstanding Hotel  We are thrilled to hear we exceeded your needs and expectations at the Holiday Inn Orange County Airport.  Thank you so much for your hotel recommendation and thank you for choosing to stay with us.  We truly appreciate you taking the time to review our hotel.,none,none,none,none,none,none,239,214
1 helpful vote,1 contribution,5.0 of 5 bubbles,very friendly and helpful,"the room was very nice and clean..The help was friendly and courteous.. The fresh cooked breakfast was also very good, eggs cooked to order and the food was hot when served...Got back 1 night at 8 PM and stopped in bar area for something to eat...Good service and nice wait staff..",February 2016,none,none,We highly appreciate the 5 star review and happy that you were pleased with our fresh cooked breakfast. Hoping to see you soon at the Holiday Inn Orange County Airport.,none,none,none,none,none,none,240,214
2 helpful votes,2 contributions,5.0 of 5 bubbles,The best location in Santa Ana,This Hotel is a diamond in the rough. As a business traveler I have I have stayed in hotels for from the east coast to the west coast and the people that work here are some of the best. From the front desk greeting to the night time cocktail the Santa Ana Hotel treats you like you're one of their family!,February 2016,none,none,We appreciate your great comments about the front desk and our restaurant. Hope to see you again at the Holiday Inn Orange County Airport.,none,none,none,none,none,none,241,214
1 helpful vote,1 contribution,5.0 of 5 bubbles,Great Staff,"Mayra was at the front desk and was extermely pleasant, courteous, and helpful of me while on my trip! She took care of whatever I needed. Clean hotel, great stay here!  Food and Bar were great and very peaceful enviroment!",February 2016,none,none,Thank you for the wonderful comment about Mayra and our bar. Looking forward for your next stay at the Holiday Inn Orange County Airport.,none,none,none,none,none,none,242,214
102 helpful votes,344 contributions,2.0 of 5 bubbles,Cleanliness is missing,The rooms was not very clean. The carpet was dingy and sticky throughput the room. The location was convenient to the airport and the front desk staff were friendly and professional. They need to deep clean their rooms and update the décor.,February 2016,none,none,"Dan R.,  We are pleased to hear you found our hotel property to be conveniently located to the local airport and found our front desk staff to be friendly and professional.   However, we truly apologize for any cleanliness issues experienced with your guestroom and will share your review comments with our housekeeping staff.  Thank you for taking the time to review our hotel property and thank you for choosing to stay with us.",none,none,none,none,none,none,243,214
1 helpful vote,1 contribution,5.0 of 5 bubbles,Friendly,Thanks for the attention Mayra and all others too ... front desk very friendly team and very good helpers with your needs ... rooms very clean. Beds are very comfortable. When you need something just call front desk and you get it as soon as possible. Housekeepers are very friendly I got good times .. I hope to be back soon.,February 2016,none,none,Thank you so much for your kind words. We are pleased that your stay was enjoyable and that you found our rooms to your satisfaction. We are looking forward for your next stay at the Holiday Inn Orange County Airport.,none,none,none,none,none,none,244,214
4 helpful votes,2 contributions,5.0 of 5 bubbles,Amazingly consistent service,"I have been staying here for 8 years - staff is great, rooms are great.  Lilia, my breakfast server for the last 8 years is always very helpful, efficient, warm and friendly !  I would recommend this for business travelers",February 2016,none,none,"Thank you for your wonderful compliments in regards to our staff and service.  As well, we would like to thank you for your continued patronage and loyalty to the Holiday Inn Orange County Airport. We truly appreciate your business.",none,none,none,none,none,none,245,214
4 helpful votes,3 contributions,5.0 of 5 bubbles,Great experience in the restaurant,"I checked into the Holiday Inn Santa Ana on Tuesday afternoon the 9th.  On Wednesday morning the 10th I had breakfast in the hotel's restaurant.  Lilia was my wait-person and she was terrific.   Without asking she brought me a coffee cup to use to take coffee with me.  Lilia was fantastic and made me feel right at home.   Also, my breakfast that day was terrific!   Great hotel and restaurant and I will definitely go back.",February 2016,none,none,Thank you so much for your wonderful comments regarding Lilia’s restaurant service. We are pleased to hear you enjoyed her service and would be back to visit us again.  Thank you for choosing to stay at the Holiday Inn Orange County Airport.,none,none,none,none,none,none,246,214
8 helpful votes,7 contributions,5.0 of 5 bubbles,Customer service excellence,Upon our arrival we were greeted by two of the most kind and friendly faces( Jose & Mayra) they worked together to make my check in fast and efficient . I was well informed of amenities and procedures. They have both started my evening out with a smile. Dan,February 2016,none,none,We are pleased to hear your check in was fast and efficient and our guest service agents were able to start your evening off with a smile.  Thank you so much for your kind review and thank you for choosing to stay at the Holiday Inn Orange County Airport.,none,none,none,none,none,none,247,214
1 helpful vote,1 contribution,5.0 of 5 bubbles,Great Service,The staff was very helpful. Maura R at the front desk want way out of her way to make my stay very comfortable. She helped me find a place to get a great cigar. The shuttle driver was friendly and took good care of me.,February 2016,none,none,We are thrilled to hear you received “great service” during your recent stay at Holiday Inn Orange County Airport.  Thank you so much for the wonderful review. We hope to see you again soon!,none,none,none,none,none,none,248,214
9 helpful votes,13 contributions,4.0 of 5 bubbles,Terrific service,Went there for work and front desk staff was amazing. Victor was great as was all the front desk. Bartender was great and rooms were extremely clean. Would stay here again just for the amazing service.,February 2016,none,none,Thank you so much for recognizing our amazing front desk staff and our great bartender at the Holiday Inn Orange County Airport.  We truly thank you for the fantastic review and kind words in regards to our Santa Ana hotel. We hope to see you again soon!,none,none,none,none,none,none,249,214
1 helpful vote,1 contribution,5.0 of 5 bubbles,House Keeping,"I usually travel to Orange County and I choose  Holiday Inn JWA.  House Keeping Edelia,  always is friendly and clean my room perfectly.  The staff of House Keeping is fabulous  and very helpful.  Front Desk  Jessie, Victor, Jose, Marylin, give always  professional  services  Restaurant Staff  are warm and friendly. Cynthia, Jose (x2), Sergio, Gabriel, Lilia, Ruben, Arnulfo , Chef Lupe, Raciel.  I feel like at home when I stay in this hotel.",February 2016,none,none,"Dear Jose C. Thank you so much for recognizing our housekeeping, restaurant and front desk staff and thank you very much for your loyalty to our hotel.  We truly appreciate your repeat business and thank you for your wonderful review.",none,none,none,none,none,none,250,214
3 helpful votes,3 contributions,5.0 of 5 bubbles,Best Holiday Inn EVER!,"I travel around the western U.S. for work, and my company usually has me at a Holiday Inn property whenever they can, but every time I stay at this particular location, I am increasingly more impressed with each stay. Location aside--it's very convenient for my business and personal needs--the staff here is what usually makes this hotel stand out more than the others. I want to give a shout out to Victor, who is one of the great staff members who make my stay more pleasant...always friendly, funny and goes out of his way to help me when I have any requests. I feel welcomed on a personal level, not just as a 'customer' but as a friend who matters. Thanks!",February 2016,none,none,Rob M. We are so excited to hear you have found the Holiday Inn Orange County Airport to be the “best Holiday Inn EVER”!  Thank you so much for the wonderful review and all of your fantastic comments in regards to our service and friendly staff.  We truly appreciate you taking the time to review our Santa Ana hotel and hope to see you back again soon!,none,none,none,none,none,none,251,214
2 helpful votes,1 contribution,5.0 of 5 bubbles,Always welcoming and friendly,"I travel frequently to Orange County and always stay at the Holiday Inn JWA.  From the people at the front desk who always acknowledge me by name to the terrific restaurant staff at breakfast and dinner are warm and gracious. Gabriel, Cinthia, Lilia and especially Rueben all do a wonderful job of making sure you are well taken care of.  Laurie in the bar is friendly and positive and is a welcoming presence there.  The rooms are consistently comfortable and clean and the location is great.  I would recommend this hotel anyone.",February 2016,none,none,Thank you so much for your hotel recommendation of the Holiday Inn Orange County Airport.  We thank you for consistently choosing to stay at our Santa Ana hotel and thank you for your kind words in regards to our wonderful staff.  We hope to see you again soon!,none,none,none,none,none,none,252,214
2 helpful votes,2 contributions,5.0 of 5 bubbles,the service is here,everyone at the front desk is so helpful. i had problems with my room and victor was kind enough to move me to a better room. the hotel is very clean and smells really good. they have a shuttel that picks you up from the airport. the driver bruce is very nice and got me to the airport promptly.,January 2016,none,none,"Thank you for your wonderful comments in regards to our helpful employees, our clean hotel facilities and our complimentary airport shuttle for hotel guests.  We sincerely thank you for sharing your guest experience at the Holiday Inn Orange County Airport and thank you for choosing to stay at our Santa Ana hotel.  We hope to you again in the near future!",none,none,none,none,none,none,253,214
7 helpful votes,6 contributions,5.0 of 5 bubbles,Excellent service and staff,"I am a frequent business traveler and was initially less than thrilled that my company's travel department booked me at a Holiday Inn but I ended up being VERY happy with the selection. The staff at this hotel, is fabulous! Every single person I encountered was personable, professional, friendly and very helpful. They helped me select a great restaurant and had their driver take me and pick me up at no charge. The hotel seems newly renovated and is very clean. Everyone there seems intent on ensuring you have an excellent experience and comfortable stay. Convenient to the Orange County Airport and the South Coast Plaza shopping area. Would recommend for business travel without hesitation!",February 2016,none,none,"We are delighted to hear you enjoyed your recent stay at the Holiday Inn Orange County Airport and found our staff to be personable, professional and helpful.  As well, thank you for recognizing our complimentary hotel shuttle and our clean hotel facilities.  We truly thank you for your wonderful review and for the hotel recommendation. We hope to have you back as a guest again in the future!",none,none,none,none,none,none,254,214
5 helpful votes,4 contributions,5.0 of 5 bubbles,always a great time,"we always have a wonderful time here! Everyone e is very friendly and accommodating from the breakfast attendants to the housekeepers! At breakfast they had to put up with my 3yr old tantrums and the housekeepers were so nice in putting my son's toys on the bed just waiting for him! A special thank you goes to Frank Atayde, Front Office Manager, for running such a smooth operation and for always being so welcoming and accommodating!",January 2016,none,none,Thank you for your continued patronage to the Holiday Inn Orange County Airport. We appreciate you choosing our Santa Ana hotel as your home away from home and thank you for your terrific review. We look forward to you and your family visiting us again soon!,none,none,none,none,none,none,255,214
1 helpful vote,1 contribution,5.0 of 5 bubbles,Had a very wonderful time here and excellent customer service!,"I really had a wonderful time here with this hotel last December. The staffs are very friendly and helpful, they always smile to me! The room is very clean and comfortable. The most important thing is I don't like the noise from other rooms and outside, but the environment is quiet enough, I really like here. The location of this hotel is very convenient. I really like the shuttle, it picked us up from the airport. So sweet! I also like the food of this hotel, the dishes are so delicious. It is a really great experience at this hotel, Highly recommend!",December 2015,none,none,Thank you so much for your recommendation of the Holiday Inn Orange County Airport.  We are pleased to hear you enjoyed your visit with us and found our hotel location to be convenient.  Thank you for the fantastic review and thank you for choosing to stay at our Santa Ana hotel. We hope to see you again soon!,none,none,none,none,none,none,256,214
1 helpful vote,1 contribution,5.0 of 5 bubbles,Excellent Customer Service,My experience with this hotel was exceptional. Jose at the front desk was very accommodating and was happy to answer any questions I had. Jimmy was happy to bring my luggage to my room and was very helpful. My mornings started off with a beautiful smile and warm greeting from the wait staff at the buffet.  Lilia was such a delight and the hotel is very to have such a wonderful employee like her!,January 2016,none,none,We are thrilled to hear you had an exceptional experience while staying at the Holiday Inn Orange County Airport.  Thank you for recognizing our wonderful staff and thank you for choosing to stay with us.  We hope to see you back again soon!,none,none,none,none,none,none,257,214
29 helpful votes,37 contributions,4.0 of 5 bubbles,Yet another work trip to California,"This particular Holiday Inn, is one of my personal favorites. It is VERY clean. It is close to John Wayne Airport. It is close to our corporate office. It is VERY clean. The staff at the bar, in the dining room, and housekeeping staff, are ALL very pleasant, helpful, and they do their individual jobs very well. Oh and did I mention that the property is VERY clean?  The management and staff at this Holiday Inn, in my opinion, strive to be the best at what they do, and it shows.  I will be coming to California monthly for the remainder of 2016 and I will ONLY be staying here.  I HIGHLY recommend staying at this property if business or pleasure brings you to Santa Ana, California.",January 2016,none,none,We highly appreciate your wonderful review. Thank you for staying at the Holiday Inn Orange County Aiport.,none,none,none,none,none,none,258,214
4 helpful votes,3 contributions,3.0 of 5 bubbles,Eh.,"The lobby and bar are very nice, which I thought was misleading because once you get to your room you're left feeling disappointed. The bathroom was extremely small, probably the smallest I've ever seen at any 3 star hotel and there was what looked like mold around the bathtub. You can also hear the people above you so if checking into this hotel is a necessity for you try getting a room on the top floor; I was woken up throughout the night from loud footsteps coming from the ceiling. Excluding the bathroom, the room overall was pretty clean. There were no mystery stains on the bed sheets or carpet and the room also came with a mini fridge and microwave to my pleasant surprise.   Overall my stay at this hotel was just okay. So if you're looking to save some money I would just",January 2016,none,none,Thank you for your honest feedback in regards to your recent visit with us. We value and appreciate any/all guest feedback and always strive to improve our amenities and services offered.  Thank you for choosing to stay with us!,none,none,none,none,none,none,259,214
2 helpful votes,3 contributions,5.0 of 5 bubbles,Delivery specialist,"Great friendly staff thanks Jesse and Jonathan for going beyond and above! Very clean and cozzy comfortable rooms. I highly recommend to new arrivals coming into this town or while traveling. Another great thing about this location is that it have plenty of room for big rigs. Knowing this area and this inter city that is very hard to come across. And to top it off, they also accept CLC lodging which makes it very convenient for my situation",December 2015,none,none,Thank you for acknowledging Holiday Inn Orange County Airport as a “Delivery Specialist” and thank you so much for the fantastic 5 star review. We are pleased to hear you enjoyed your recent visit with us and found parking to be convenient and easy.  We hope to see you again soon!,none,none,none,none,none,none,260,214
217 helpful votes,377 contributions,3.0 of 5 bubbles,So close to the airport!,"An airport hotel and literally only 5 minutes drive to the airport. A lot of hotels in this area but not many shops around, however, I chose this hotel because of its proximity to the airport so it was not an issue.  1) Check in - had some minor issues. I booked a king size bed online initially but few days prior to the stay I phoned and requested twin beds and was advised it was fine. Upon checking in was told no rooms with twin beds left plus they did not see any such request in the system. They asked the name of the staff member that I was speaking to which I did not remember. I requested a roller bed but was told of $10 charge which I refused to pay as it was a mistake of the hotel staff. The staff had to consult the hotel manager re waving the $10 fee which was the case at",October 2015,none,none,"We are delighted to hear you found our hotel location convenient to John Wayne Orange County Airport. However, we would like to apologize for any snafus in regards to your room type booked not being available and any issues with the guestroom phone. Thank you for choosing to stay with us and we hope to see you again in the near future.",none,none,none,none,none,none,261,214
1 helpful vote,1 contribution,5.0 of 5 bubbles,Bruce is amazing!,Bruce is really the sweetest person! So helpful and courteous.  He really goes above and beyond to make your stay enjoyable.  He took me to whole foods every day so I could grab dinner.  He was always willing to do whatever he could to be of service.,December 2015,none,none,"Thank you for recognizing our shuttle driver, Bruce.  We are happy to hear he went above and beyond during your recent visit with us at the Holiday Inn Orange County Airport.  Thank you for sharing your experience with others and thank you for choosing to stay with us.",none,none,none,none,none,none,262,214
31 helpful votes,171 contributions,5.0 of 5 bubbles,Found a Hotel Gem in the Hotel Mines of Orange County,"Where do I even begin with this hotel. Let's start with the beautiful outside layout of this awesome hotel. I have found the hotel gem I have been looking for as a business traveler in the Hotel Mine that is Orange County. This is by far THE BEST hotel I have ever stayed in, in all of my business travels. The hotel looks modern, fresh and not outdated at all. The staff is unbelievably warm, inviting, polite, nice and easy going. They all do an outstanding job. Doesn't matter if you have the lowest priced room or the most expensive priced room, they treat all of their guests  as if they are royalty.  As soon as you walk in, you can be greeted by either Victor, Jesse, Jose, Stephanie or Marilyn. They are all wonderful, once you settle in, stop by the bar and chat with Lorrie or",November 2015,none,none,Thank you so much for your fantastic review of our hotel property!  We truly appreciate your generous review and your loyalty to our hotel and brand.  We are delighted to hear you are pleased with our services and hotel amenities offered.  Thank you so much for taking the time to post this wonderful review recognizing our staff and services at the Holiday Inn Orange County Airport.,none,none,none,none,none,none,263,214
37 helpful votes,77 contributions,3.0 of 5 bubbles,Nice Stay,"The hotel was nice and staff was great.  Close to shopping and a vast variety of places to eat.  Had no complaints about the room.  Kept good temperature and the bed was comfortable. I was on the 3rd floor and it was very quiet. (I hear it can be more noisy if you are on the first floor).  The exercise room is ok and the pool area looked nice, but I didn't use it.  The food is Ok, but I would suggest going almost around the corner to Spoons to eat. Free parking makes this a nice place to stay as well.  Nothing to complain about.",November 2015,none,none,Thank you for giving us a good comment and for staying at the Holiday Inn Orange County Airport.,none,none,none,none,none,none,264,214
21 helpful votes,6 contributions,5.0 of 5 bubbles,Above and beyond excellent service.,"We needed a shuttle to take us to the airport and were lucky to have Raymond as our driver.  Not only was he friendly and courteous, he was also an excellent and safe driver.  Our stay at the Holiday Inn went smoothly and special thanks goes to Raymond. I vote for him not as Employee of the Month but Employee of the Year! Special mention also goes to Angela at the front desk and Mennen from maintenance for their exceptional and prompt response to our problem. With employees like these, I will kep coming back.",November 2015,none,none,We are thrilled to hear you received “above and beyond excellent service” during your recent stay at the Holiday Inn Orange County Airport.  Thank you for your wonderful review and thank you for choosing to stay at our Santa Ana hotel. We hope you will be back to visit us again soon!,none,none,none,none,none,none,265,214
3 helpful votes,3 contributions,4.0 of 5 bubbles,Pleasant stay,"Mine was a late reservation hence not the best rate but overall I was very satisfied. Staff was courteous and very helpful, room clean and comfortable. Older property but maintained in excellent condition. Would recommend this hotel to anyone wanting a no problems stay. I will be back.",November 2015,none,none,We are thrilled to hear you had a pleasant stay at the Holiday Inn Orange County Airport.  Thank you for taking the time to post a wonderful review of our hotel property and thank you for choosing to stay with us. We hope to see you again soon!,none,none,none,none,none,none,266,214
36 helpful votes,49 contributions,5.0 of 5 bubbles,"Great Holiday Inn at Orange County Airport, Los Angeles CA","Had exceptional service while staying at this HI near the Orange County airport.  The room was quite comfortable.  With a 6 a.m. flight, I wasn't there long, but needed a 4:30 a.m. ride to the airport.  Since things were not surprisingly slow at that early hour, the driver left when I was ready instead of waiting around.  In my rush to pack up in the morning, I left my electric tooth brush in the bathroom, not realizing until I got home the next day.  I called and Jose was able to contact Housekeeping, who had thankfully recovered it and he took care of shipping to me without any hassles.  Maybe no big deal in the greater scheme of things, but it was unusually nice that the HI staff did hang onto the electric toothbrush and take the time to ship it.",October 2015,none,none,We are delighted to hear you had exceptional service during your recent visit at the Holiday Inn Orange County Airport. Thank you for choosing to stay with us and thank you for the terrific review. We hope to see you again soon!,none,none,none,none,none,none,267,214
75 helpful votes,347 contributions,4.0 of 5 bubbles,Older hotel. Ok location. Clean. Good breakfast but not cheap.,"This is an older hotel. It is maintained pretty well but it is older. My room was clean.  Beds were comfortable. I had a refrigerator  in my room and coffee maker. Hotel lobby was nice. Great customer service. Nice big workout room. The hotel does have a breakfast bar and menu you can order from, but it is expensive. For 2 adults, the buffet was $25.81. If you plan to eat at the hotel I recommend getting the breakfast vouchers when you reserve your room; it was only an extra $15/night and it is good for 2 people....actually, it gets you a $25.00 voucher and then you pay anything that is over $25.00.  The food on the breakfast buffet was always really good!! And the coffee was excellent!!   The area is ok. I felt safe but not safe enough to go running in the area by myself.  Lots",November 2015,none,none,"Dear GreatFamilyTime5, Thank you for giving us a good review and for staying at the Holiday Inn Orange County Airport. We hope to see you soon.",none,none,none,none,none,none,268,214
257 helpful votes,542 contributions,4.0 of 5 bubbles,"Once again, pretty good place","I stayed here again on a business trip to Orange County.  Front desk was great, room was ready and clean, everything worked.   I thought the price was steep, but I booked a bit late.   Nice breakfast for sure.",October 2015,none,none,Thank you for returning to the Holiday Inn Orange County Airport. We are pleased to hear you had another enjoyable stay at our Santa Ana hotel.  We hope to see you back again soon!,none,none,none,none,none,none,269,214
24 helpful votes,30 contributions,5.0 of 5 bubbles,Great Customer Service,"This trip was very short notice, due to a death in the family. I stayed two nights here. The moment I checked in I was greeted by friendly employees. Jimmy, the bell hop was super friendly and very pleasant to be around. He made us feel welcomed. He came to our car to grab the luggages and took it to our room. Before he left he made sure that we were okay with the room we received.   After settling down, we realize that there were a few ants around the room and the refrigerator was leaking. I called the front desk. Right away within five minutes two maintenance guys came with a new refrigerator. I was in shock. On top of that Jose, (the front desk worker at that time) gave us a different room to stay in and was very apologetic. With that, we also got an complimentary breakfast",October 2015,none,none,Thank you for your recommendation of our Santa Ana hotel and for your compliments in regards to our friendly staff and clean rooms.  We would also like to apologize for any inconvenience due to ants in your guestroom and are pleased to hear our staff was able to quickly remedy the situation for you. Thanks so much for taking the time to share your experience and thank you for choosing to stay with us. We look forward to seeing you again soon.,none,none,none,none,none,none,270,214
2 helpful votes,1 contribution,5.0 of 5 bubbles,Jimmy,"Jimmy went out of his way to guide me to the airport, wait until I returned my rental car, then take me back to the hotel. You made my trip SO much easier. I recommend Jimmy to all travelers.?the   THANKS, JIMMY! Margie",October 2015,none,none,"We are delighted to hear Jimmy made your trip easier and was able to guide you at the airport.  We thank you for the fantastic review and for recognizing Jimmy, our wonderful shuttle driver.  Thank you for choosing to stay at the Holiday Inn Orange County Airport.  We hope to see you again soon!",none,none,none,none,none,none,271,214
1 helpful vote,1 contribution,5.0 of 5 bubbles,"Excellent stay, staff and service.","Our family stayed at hotel due to a death. 4 rooms for a total of 20 nights.  The manager, staff and service was absolutely EXCELLENT! The hotel rooms were all clean, and daily room cleaning was excellent.   We have stayed here before and will continue in the future.",October 2015,none,none,Thank you for your wonderful review of the Holiday Inn Orange County Airport. We are pleased to hear you found our staff and service to be excellent and we are thrilled to hear you will be back to see us again in the future. Thank you for taking the time to post a review.,none,none,none,none,none,none,272,214
